id,previous_rank,current_rank,previous_score,current_score,previous_pop,current_pop,previous_ac,current_ac,rank_change
3734,759,759,55.9,55.9,18,18,98.9,98.9,0
140,760,760,55.9,55.9,107,107,99.8,99.8,0
1500,761,761,55.9,55.9,210,210,99.1,99.1,0
2130,762,762,55.9,55.9,318,318,99.5,99.5,0
1466,763,763,55.9,55.9,45,45,97.8,97.8,0
822,764,764,55.9,55.9,273,273,99.6,99.6,0
3742,765,765,55.9,55.9,18,18,98.9,98.9,0
1213,766,766,55.8,55.8,359,359,100.0,100.0,0
1724,767,767,55.8,55.8,45,45,97.8,97.8,0
2471,768,768,55.8,55.8,153,153,99.8,99.8,0
2545,769,769,55.8,55.8,190,190,99.3,99.3,0
2803,770,770,55.7,55.7,258,258,99.36,99.36,0
1919,771,771,55.7,55.7,25,25,98.45,98.45,0
