id,previous_rank,current_rank,previous_score,current_score,previous_pop,current_pop,previous_ac,current_ac,rank_change
36,299,299,53.9,53.9,58,58,61.15,61.15,0
1507,300,300,53.8,53.8,1236,1236,76.29,76.29,0
2667,301,301,53.8,53.8,847,847,99.3,99.3,0
1295,302,302,53.8,53.8,792,792,79.19,79.19,0
14,303,303,53.8,53.8,5,5,59.0,59.0,0
1972,304,304,53.6,53.6,832,832,91.53,91.53,0
816,305,305,53.6,53.6,107,107,47.3,47.3,0
1815,306,306,53.6,53.6,2327,2327,98.44,98.44,0
1420,307,307,53.6,53.6,4786,4786,79.8,79.8,0
1041,308,308,53.5,53.5,1413,1413,92.18,92.18,0
0,309,309,53.5,53.5,67,67,63.17,63.17,0
1418,310,310,53.4,53.4,1819,1819,77.72,77.72,0
46,311,311,53.4,53.4,114,114,52.4,52.4,0
53,312,312,53.4,53.4,1,1,59.0,59.0,0
165,313,313,53.3,53.3,43,43,60.9,60.9,0
1942,314,314,53.3,53.3,939,939,87.66,87.66,0
1432,315,315,53.2,53.2,1883,1883,78.11,78.11,0
1946,316,316,53.2,53.2,456,456,80.3,80.3,0
1260,317,317,53.2,53.2,1577,1577,87.22,87.22,0
1302,318,318,53.1,53.1,1633,1633,85.51,85.51,0
59,319,319,53.1,53.1,224,224,58.43,58.43,0
1014,320,320,53.1,53.1,444,444,98.27,98.27,0
1941,321,321,53.1,53.1,1044,1044,88.06,88.06,0
1039,322,322,53.0,53.0,1542,1542,90.0,90.0,0
671,323,323,53.0,53.0,67,67,47.3,47.3,0
841,324,324,53.0,53.0,86,86,65.3,65.3,0
1037,325,325,52.9,52.9,2172,2172,98.11,98.11,0
1799,326,326,52.9,52.9,1428,1428,94.2,94.2,0
1793,327,327,52.9,52.9,1862,1862,94.48,94.48,0
135,328,328,52.9,52.9,65,65,56.0,56.0,0
1465,329,329,52.8,52.8,1677,1677,74.05,74.05,0
1419,330,330,52.7,52.7,2761,2761,76.23,76.23,0
767,331,331,52.7,52.7,452,452,68.2,68.2,0
793,332,332,52.7,52.7,458,458,65.22,65.22,0
1032,333,333,52.6,52.6,2023,2023,98.25,98.25,0
860,334,334,52.6,52.6,68,68,65.1,65.1,0
9,335,335,52.5,52.5,93,93,59.0,59.0,0
1797,336,336,52.5,52.5,1704,1704,97.33,97.33,0
43,337,337,52.5,52.5,233,233,57.51,57.51,0
189,338,338,52.4,52.4,1307,1307,86.72,86.72,0
23,339,339,52.4,52.4,78,78,60.28,60.28,0
1781,340,340,52.4,52.4,1576,1576,97.62,97.62,0
851,341,341,52.3,52.3,1021,1021,66.9,66.9,0
722,342,342,52.2,52.2,997,997,64.44,64.44,0
1598,343,343,52.2,52.2,1475,1475,98.41,98.41,0
1735,344,344,52.2,52.2,2020,2020,96.98,96.98,0
37,345,345,52.2,52.2,9,9,63.5,63.5,0
1502,346,346,52.2,52.2,1898,1898,74.53,74.53,0
148,347,347,52.1,52.1,585,585,71.34,71.34,0
2442,348,348,52.1,52.1,1605,1605,92.86,92.86,0
1948,349,349,52.1,52.1,487,487,86.86,86.86,0
1246,350,350,52.0,52.0,1357,1357,83.16,83.16,0
2180,351,351,52.0,52.0,2358,2358,98.88,98.88,0
1034,352,352,52.0,52.0,1793,1793,98.6,98.6,0
163,353,353,51.9,51.9,39,39,62.71,62.71,0
682,354,354,51.8,51.8,145,145,68.08,68.08,0
1812,355,355,51.8,51.8,1359,1359,99.77,99.77,0
993,356,356,51.8,51.8,1444,1444,99.8,99.8,0
1816,357,357,51.8,51.8,1539,1539,98.8,98.8,0
1957,358,358,51.7,51.7,981,981,82.21,82.21,0
1038,359,359,51.7,51.7,1946,1946,98.38,98.38,0
1474,360,360,51.7,51.7,1479,1479,79.31,79.31,0
133,361,361,51.7,51.7,1181,1181,82.08,82.08,0
1986,362,362,51.7,51.7,1426,1426,92.26,92.26,0
810,363,363,51.7,51.7,107,107,47.3,47.3,0
2185,364,364,51.6,51.6,647,647,84.9,84.9,0
1421,365,365,51.6,51.6,2233,2233,77.69,77.69,0
1322,366,366,51.6,51.6,897,897,96.29,96.29,0
611,367,367,51.6,51.6,959,959,60.39,60.39,0
769,368,368,51.6,51.6,868,868,68.2,68.2,0
1375,369,369,51.5,51.5,435,435,73.62,73.62,0
1422,370,370,51.5,51.5,1551,1551,76.9,76.9,0
2446,371,371,51.5,51.5,1245,1245,99.26,99.26,0
1226,372,372,51.4,51.4,560,560,74.56,74.56,0
35,373,373,51.4,51.4,64,64,62.24,62.24,0
2244,374,374,51.4,51.4,439,439,74.28,74.28,0
22,375,375,51.4,51.4,65,65,62.67,62.67,0
1973,376,376,51.3,51.3,1079,1079,83.66,83.66,0
297,377,377,51.3,51.3,259,259,73.6,73.6,0
1376,378,378,51.3,51.3,259,259,73.6,73.6,0
1384,379,379,51.3,51.3,259,259,73.6,73.6,0
617,380,380,51.2,51.2,163,163,68.2,68.2,0
1033,381,381,51.2,51.2,1639,1639,96.15,96.15,0
298,382,382,51.2,51.2,254,254,73.6,73.6,0
1378,383,383,51.2,51.2,257,257,73.69,73.69,0
1248,384,384,51.2,51.2,560,560,83.23,83.23,0
137,385,385,51.2,51.2,99,99,59.54,59.54,0
362,386,386,51.2,51.2,222,222,72.2,72.2,0
1445,387,387,51.2,51.2,3361,3361,80.2,80.2,0
1895,388,388,51.1,51.1,1871,1871,91.7,91.7,0
1243,389,389,51.1,51.1,1097,1097,81.92,81.92,0
2167,390,390,51.1,51.1,1006,1006,84.98,84.98,0
1535,391,391,51.0,51.0,1670,1670,88.9,88.9,0
139,392,392,51.0,51.0,43,43,60.9,60.9,0
214,393,393,51.0,51.0,1500,1500,88.78,88.78,0
1743,394,394,51.0,51.0,1512,1512,97.67,97.67,0
826,395,395,50.9,50.9,43,43,47.3,47.3,0
1947,396,396,50.9,50.9,318,318,79.52,79.52,0
1291,397,397,50.9,50.9,257,257,78.8,78.8,0
1388,398,398,50.9,50.9,252,252,73.66,73.66,0
1297,399,399,50.8,50.8,257,257,78.8,78.8,0
1593,400,400,50.8,50.8,1312,1312,95.45,95.45,0
780,401,401,50.8,50.8,553,553,59.13,59.13,0
854,402,402,50.8,50.8,728,728,63.83,63.83,0
1730,403,403,50.7,50.7,2051,2051,95.53,95.53,0
1926,404,404,50.7,50.7,911,911,94.5,94.5,0
138,405,405,50.7,50.7,43,43,60.9,60.9,0
858,406,406,50.6,50.6,3,3,65.3,65.3,0
354,407,407,50.5,50.5,219,219,72.2,72.2,0
1968,408,408,50.5,50.5,495,495,95.14,95.14,0
655,409,409,50.5,50.5,14,14,68.2,68.2,0
705,410,410,50.5,50.5,712,712,61.36,61.36,0
772,411,411,50.4,50.4,5,5,68.2,68.2,0
739,412,412,50.4,50.4,1,1,68.2,68.2,0
1824,413,413,50.4,50.4,991,991,94.93,94.93,0
95,414,414,50.4,50.4,37,37,63.77,63.77,0
798,415,415,50.4,50.4,325,325,47.3,47.3,0
792,416,416,50.4,50.4,17,17,65.3,65.3,0
992,417,417,50.3,50.3,1029,1029,99.77,99.77,0
1985,418,418,50.3,50.3,890,890,93.36,93.36,0
1020,419,419,50.3,50.3,1939,1939,99.3,99.3,0
1425,420,420,50.2,50.2,1692,1692,83.33,83.33,0
75,421,421,50.2,50.2,112,112,64.42,64.42,0
1814,422,422,50.2,50.2,2222,2222,98.31,98.31,0
771,423,423,50.2,50.2,158,158,68.2,68.2,0
1035,424,424,50.2,50.2,1399,1399,95.38,95.38,0
1768,425,425,50.1,50.1,1912,1912,96.6,96.6,0
2451,426,426,50.1,50.1,681,681,93.44,93.44,0
1518,427,427,50.1,50.1,1337,1337,90.18,90.18,0
1820,428,428,50.1,50.1,1924,1924,99.08,99.08,0
109,429,429,50.1,50.1,160,160,63.6,63.6,0
2640,430,430,50.0,50.0,960,960,99.61,99.61,0
1931,431,431,50.0,50.0,1686,1686,79.54,79.54,0
1299,432,432,50.0,50.0,918,918,81.87,81.87,0
1017,433,433,50.0,50.0,311,311,98.36,98.36,0
1954,434,434,49.9,49.9,486,486,80.2,80.2,0
1961,435,435,49.9,49.9,243,243,76.1,76.1,0
1304,436,436,49.9,49.9,1183,1183,85.13,85.13,0
1427,437,437,49.8,49.8,752,752,83.33,83.33,0
1532,438,438,49.8,49.8,1086,1086,84.5,84.5,0
299,439,439,49.8,49.8,149,149,73.62,73.62,0
1808,440,440,49.8,49.8,1348,1348,98.91,98.91,0
1377,441,441,49.7,49.7,220,220,75.44,75.44,0
700,442,442,49.7,49.7,233,233,63.0,63.0,0
20,443,443,49.7,49.7,44,44,63.26,63.26,0
1962,444,444,49.7,49.7,289,289,78.4,78.4,0
1294,445,445,49.6,49.6,219,219,79.68,79.68,0
678,446,446,49.6,49.6,24,24,68.2,68.2,0
13,447,447,49.6,49.6,87,87,59.0,59.0,0
737,448,448,49.6,49.6,146,146,68.2,68.2,0
2242,449,449,49.5,49.5,891,891,75.62,75.62,0
1989,450,450,49.5,49.5,1321,1321,96.56,96.56,0
1761,451,451,49.5,49.5,1854,1854,96.6,96.6,0
2465,452,452,49.5,49.5,1696,1696,90.11,90.11,0
683,453,453,49.4,49.4,1089,1089,65.84,65.84,0
1741,454,454,49.4,49.4,1816,1816,97.8,97.8,0
1795,455,455,49.4,49.4,1079,1079,94.57,94.57,0
2432,456,456,49.4,49.4,1644,1644,91.89,91.89,0
1385,457,457,49.4,49.4,148,148,75.0,75.0,0
1477,458,458,49.4,49.4,1780,1780,77.9,77.9,0
164,459,459,49.3,49.3,43,43,60.9,60.9,0
689,460,460,49.3,49.3,1376,1376,75.61,75.61,0
2448,461,461,49.3,49.3,1339,1339,93.8,93.8,0
1963,462,462,49.3,49.3,207,207,76.1,76.1,0
1950,463,463,49.3,49.3,206,206,76.1,76.1,0
1819,464,464,49.3,49.3,1316,1316,99.09,99.09,0
2236,465,465,49.2,49.2,558,558,74.63,74.63,0
2445,466,466,49.2,49.2,682,682,93.5,93.5,0
864,467,467,49.0,49.0,1470,1470,65.15,65.15,0
1800,468,468,49.0,49.0,615,615,93.82,93.82,0
296,469,469,49.0,49.0,75,75,73.6,73.6,0
1303,470,470,48.9,48.9,1762,1762,86.08,86.08,0
1489,471,471,48.9,48.9,1815,1815,75.74,75.74,0
1944,472,472,48.9,48.9,178,178,80.3,80.3,0
1326,473,473,48.8,48.8,537,537,87.33,87.33,0
301,474,474,48.8,48.8,71,71,73.85,73.85,0
1028,475,475,48.8,48.8,1600,1600,96.71,96.71,0
1821,476,476,48.8,48.8,1195,1195,96.9,96.9,0
1951,477,477,48.7,48.7,158,158,75.71,75.71,0
2045,478,478,48.7,48.7,1619,1619,98.3,98.3,0
1318,479,479,48.5,48.5,87,87,79.9,79.9,0
1312,480,480,48.5,48.5,87,87,79.9,79.9,0
80,481,481,48.5,48.5,191,191,77.1,77.1,0
1478,482,482,48.5,48.5,1050,1050,79.6,79.6,0
1734,483,483,48.5,48.5,1809,1809,96.15,96.15,0
1357,484,484,48.4,48.4,87,87,79.9,79.9,0
1335,485,485,48.4,48.4,772,772,87.6,87.6,0
1343,486,486,48.4,48.4,87,87,79.9,79.9,0
2466,487,487,48.4,48.4,1858,1858,88.07,88.07,0
1920,488,488,48.4,48.4,602,602,83.9,83.9,0
1315,489,489,48.4,48.4,87,87,79.9,79.9,0
1314,490,490,48.4,48.4,87,87,79.9,79.9,0
1355,491,491,48.4,48.4,87,87,79.9,79.9,0
1461,492,492,48.4,48.4,1546,1546,78.17,78.17,0
1738,493,493,48.3,48.3,1575,1575,97.93,97.93,0
1331,494,494,48.3,48.3,99,99,80.87,80.87,0
69,495,495,48.3,48.3,86,86,77.2,77.2,0
1272,496,496,48.3,48.3,86,86,77.21,77.21,0
815,497,497,48.3,48.3,34,34,47.3,47.3,0
1354,498,498,48.2,48.2,89,89,80.29,80.29,0
33,499,499,48.2,48.2,43,43,60.9,60.9,0
68,500,500,48.2,48.2,83,83,77.4,77.4,0
58,501,501,48.1,48.1,74,74,77.2,77.2,0
2638,502,502,48.1,48.1,537,537,99.29,99.29,0
825,503,503,48.1,48.1,74,74,47.3,47.3,0
1270,504,504,48.1,48.1,87,87,77.2,77.2,0
703,505,505,48.0,48.0,395,395,75.06,75.06,0
1597,506,506,48.0,48.0,1028,1028,94.4,94.4,0
2457,507,507,48.0,48.0,678,678,93.28,93.28,0
435,508,508,48.0,48.0,1781,1781,81.39,81.39,0
1811,509,509,47.9,47.9,1151,1151,99.4,99.4,0
1742,510,510,47.9,47.9,1495,1495,98.32,98.32,0
1273,511,511,47.9,47.9,79,79,77.66,77.66,0
1818,512,512,47.9,47.9,1785,1785,99.72,99.72,0
770,513,513,47.9,47.9,350,350,68.2,68.2,0
2240,514,514,47.8,47.8,746,746,73.55,73.55,0
60,515,515,47.8,47.8,87,87,77.2,77.2,0
1740,516,516,47.7,47.7,1167,1167,97.5,97.5,0
818,517,517,47.7,47.7,82,82,47.3,47.3,0
1949,518,518,47.7,47.7,3,3,76.1,76.1,0
1952,519,519,47.7,47.7,72,72,76.1,76.1,0
2471,520,520,47.6,47.6,1224,1224,91.6,91.6,0
186,521,521,47.6,47.6,87,87,77.2,77.2,0
1359,522,522,47.6,47.6,87,87,79.9,79.9,0
172,523,523,47.6,47.6,839,839,66.72,66.72,0
1339,524,524,47.6,47.6,269,269,85.77,85.77,0
1301,525,525,47.6,47.6,279,279,78.25,78.25,0
1063,526,526,47.5,47.5,1345,1345,99.31,99.31,0
32,527,527,47.5,47.5,43,43,60.9,60.9,0
1330,528,528,47.5,47.5,87,87,79.9,79.9,0
29,529,529,47.5,47.5,67,67,59.36,59.36,0
1382,530,530,47.5,47.5,72,72,78.19,78.19,0
57,531,531,47.5,47.5,87,87,77.2,77.2,0
1481,532,532,47.4,47.4,1241,1241,86.96,86.96,0
1271,533,533,47.4,47.4,87,87,77.2,77.2,0
1351,534,534,47.4,47.4,1203,1203,83.35,83.35,0
2164,535,535,47.4,47.4,896,896,88.74,88.74,0
1823,536,536,47.4,47.4,954,954,94.95,94.95,0
54,537,537,47.4,47.4,4,4,77.2,77.2,0
94,538,538,47.3,47.3,21,21,77.1,77.1,0
1244,539,539,47.3,47.3,1391,1391,87.82,87.82,0
865,540,540,47.3,47.3,1346,1346,77.58,77.58,0
1242,541,541,47.2,47.2,664,664,85.01,85.01,0
1801,542,542,47.2,47.2,460,460,95.64,95.64,0
2476,543,543,47.2,47.2,510,510,93.8,93.8,0
2439,544,544,47.2,47.2,1213,1213,92.4,92.4,0
61,545,545,47.2,47.2,87,87,77.2,77.2,0
1737,546,546,47.1,47.1,1624,1624,97.71,97.71,0
2642,547,547,47.1,47.1,626,626,99.3,99.3,0
1967,548,548,47.1,47.1,698,698,95.2,95.2,0
31,549,549,47.0,47.0,43,43,60.9,60.9,0
1785,550,550,47.0,47.0,912,912,97.83,97.83,0
1770,551,551,47.0,47.0,996,996,96.91,96.91,0
1783,552,552,47.0,47.0,566,566,98.8,98.8,0
1930,553,553,46.9,46.9,885,885,86.73,86.73,0
1441,554,554,46.9,46.9,605,605,87.59,87.59,0
768,555,555,46.9,46.9,90,90,68.2,68.2,0
2181,556,556,46.9,46.9,1127,1127,97.8,97.8,0
153,557,557,46.9,46.9,923,923,71.41,71.41,0
1292,558,558,46.8,46.8,283,283,82.37,82.37,0
1327,559,559,46.8,46.8,498,498,87.2,87.2,0
1363,560,560,46.8,46.8,423,423,80.93,80.93,0
1766,561,561,46.8,46.8,1608,1608,95.24,95.24,0
820,562,562,46.8,46.8,24,24,47.3,47.3,0
2781,563,563,46.7,46.7,776,776,85.18,85.18,0
134,564,564,46.7,46.7,43,43,60.9,60.9,0
2177,565,565,46.7,46.7,1441,1441,99.36,99.36,0
1802,566,566,46.7,46.7,1024,1024,95.45,95.45,0
686,567,567,46.6,46.6,811,811,68.59,68.59,0
819,568,568,46.6,46.6,70,70,47.3,47.3,0
1436,569,569,46.6,46.6,1704,1704,81.84,81.84,0
55,570,570,46.6,46.6,87,87,77.2,77.2,0
1404,571,571,46.6,46.6,425,425,82.26,82.26,0
1822,572,572,46.5,46.5,1374,1374,97.5,97.5,0
1346,573,573,46.5,46.5,359,359,95.21,95.21,0
107,574,574,46.5,46.5,165,165,64.97,64.97,0
991,575,575,46.4,46.4,822,822,99.8,99.8,0
2455,576,576,46.4,46.4,811,811,92.4,92.4,0
65,577,577,46.4,46.4,10,10,80.29,80.29,0
745,578,578,46.4,46.4,79,79,68.2,68.2,0
1264,579,579,46.4,46.4,51,51,81.04,81.04,0
1268,580,580,46.3,46.3,151,151,84.44,84.44,0
3,581,581,46.3,46.3,85,85,59.0,59.0,0
1787,582,582,46.3,46.3,883,883,96.22,96.22,0
17,583,583,46.2,46.2,85,85,59.0,59.0,0
1431,584,584,46.2,46.2,1219,1219,85.67,85.67,0
1805,585,585,46.2,46.2,417,417,93.86,93.86,0
989,586,586,46.2,46.2,1324,1324,98.43,98.43,0
1473,587,587,46.2,46.2,443,443,78.57,78.57,0
1509,588,588,46.1,46.1,839,839,96.1,96.1,0
1364,589,589,46.1,46.1,193,193,79.84,79.84,0
1275,590,590,46.1,46.1,87,87,77.2,77.2,0
2436,591,591,46.1,46.1,1514,1514,89.89,89.89,0
110,592,592,46.1,46.1,21,21,77.1,77.1,0
2166,593,593,46.1,46.1,641,641,93.8,93.8,0
2550,594,594,46.0,46.0,749,749,97.88,97.88,0
1714,595,595,45.9,45.9,84,84,95.9,95.9,0
1596,596,596,45.9,45.9,1216,1216,97.68,97.68,0
1276,597,597,45.9,45.9,87,87,77.2,77.2,0
675,598,598,45.9,45.9,9,9,47.3,47.3,0
1810,599,599,45.9,45.9,860,860,98.92,98.92,0
2440,600,600,45.9,45.9,1522,1522,90.29,90.29,0
1356,601,601,45.9,45.9,95,95,85.36,85.36,0
1722,602,602,45.8,45.8,84,84,95.9,95.9,0
1380,603,603,45.8,45.8,259,259,73.6,73.6,0
744,604,604,45.8,45.8,54,54,68.2,68.2,0
34,605,605,45.8,45.8,66,66,63.5,63.5,0
866,606,606,45.8,45.8,61,61,53.61,53.61,0
1317,607,607,45.7,45.7,99,99,86.53,86.53,0
1924,608,608,45.7,45.7,889,889,94.17,94.17,0
1807,609,609,45.7,45.7,1119,1119,99.27,99.27,0
1826,610,610,45.6,45.6,1265,1265,97.61,97.61,0
2387,611,611,45.6,45.6,126,126,87.6,87.6,0
1267,612,612,45.6,45.6,161,161,85.79,85.79,0
1825,613,613,45.6,45.6,1170,1170,97.5,97.5,0
1245,614,614,45.6,45.6,1253,1253,82.36,82.36,0
185,615,615,45.5,45.5,408,408,77.2,77.2,0
1710,616,616,45.5,45.5,84,84,95.9,95.9,0
162,617,617,45.5,45.5,29,29,68.97,68.97,0
413,618,618,45.5,45.5,21,21,77.1,77.1,0
56,619,619,45.5,45.5,49,49,77.2,77.2,0
1592,620,620,45.5,45.5,1362,1362,98.41,98.41,0
2437,621,621,45.5,45.5,1487,1487,89.05,89.05,0
8,622,622,45.4,45.4,348,348,59.0,59.0,0
983,623,623,45.4,45.4,1250,1250,98.75,98.75,0
81,624,624,45.4,45.4,368,368,77.1,77.1,0
986,625,625,45.4,45.4,1334,1334,98.81,98.81,0
2259,626,626,45.4,45.4,2271,2271,78.53,78.53,0
928,627,627,45.3,45.3,286,286,95.82,95.82,0
1342,628,628,45.3,45.3,209,209,91.92,91.92,0
7,629,629,45.2,45.2,85,85,59.0,59.0,0
2433,630,630,45.2,45.2,1163,1163,91.19,91.19,0
987,631,631,45.2,45.2,1379,1379,99.51,99.51,0
1337,632,632,45.2,45.2,274,274,91.67,91.67,0
1022,633,633,45.2,45.2,403,403,99.41,99.41,0
1313,634,634,45.1,45.1,126,126,85.99,85.99,0
212,635,635,45.1,45.1,1067,1067,84.49,84.49,0
1298,636,636,45.1,45.1,1107,1107,85.7,85.7,0
2342,637,637,45.1,45.1,117,117,96.8,96.8,0
177,638,638,45.1,45.1,58,58,64.29,64.29,0
2477,639,639,45.1,45.1,754,754,91.71,91.71,0
25,640,640,45.1,45.1,32,32,66.88,66.88,0
2037,641,641,45.0,45.0,534,534,99.27,99.27,0
1709,642,642,45.0,45.0,91,91,95.9,95.9,0
171,643,643,45.0,45.0,1674,1674,75.47,75.47,0
47,644,644,45.0,45.0,269,269,58.04,58.04,0
848,645,645,45.0,45.0,1482,1482,73.03,73.03,0
1784,646,646,44.9,44.9,548,548,98.79,98.79,0
1533,647,647,44.9,44.9,1562,1562,86.92,86.92,0
2472,648,648,44.9,44.9,511,511,93.8,93.8,0
2449,649,649,44.9,44.9,994,994,93.69,93.69,0
93,650,650,44.9,44.9,33,33,65.75,65.75,0
1218,651,651,44.9,44.9,1201,1201,78.99,78.99,0
719,652,652,44.8,44.8,200,200,63.66,63.66,0
1739,653,653,44.8,44.8,1224,1224,97.5,97.5,0
1718,654,654,44.7,44.7,67,67,95.9,95.9,0
2554,655,655,44.7,44.7,220,220,98.84,98.84,0
1755,656,656,44.7,44.7,938,938,94.63,94.63,0
1506,657,657,44.7,44.7,1565,1565,75.64,75.64,0
2068,658,658,44.7,44.7,495,495,99.3,99.3,0
1407,659,659,44.7,44.7,476,476,96.24,96.24,0
1782,660,660,44.6,44.6,1437,1437,98.81,98.81,0
1332,661,661,44.6,44.6,342,342,79.94,79.94,0
1557,662,662,44.6,44.6,483,483,99.1,99.1,0
1011,663,663,44.6,44.6,216,216,99.21,99.21,0
2163,664,664,44.5,44.5,644,644,93.29,93.29,0
72,665,665,44.5,44.5,31,31,71.89,71.89,0
86,666,666,44.5,44.5,21,21,77.1,77.1,0
1316,667,667,44.4,44.4,99,99,86.53,86.53,0
1106,668,668,44.4,44.4,117,117,98.6,98.6,0
64,669,669,44.4,44.4,25,25,86.71,86.71,0
2636,670,670,44.4,44.4,862,862,99.92,99.92,0
2535,671,671,44.3,44.3,112,112,100.0,100.0,0
1516,672,672,44.3,44.3,975,975,89.35,89.35,0
1562,673,673,44.3,44.3,471,471,99.1,99.1,0
2540,674,674,44.3,44.3,112,112,100.0,100.0,0
1960,675,675,44.3,44.3,207,207,76.1,76.1,0
1015,676,676,44.3,44.3,112,112,100.0,100.0,0
2844,677,677,44.2,44.2,177,177,99.1,99.1,0
2539,678,678,44.2,44.2,112,112,100.0,100.0,0
2043,679,679,44.2,44.2,906,906,98.34,98.34,0
1459,680,680,44.2,44.2,1346,1346,79.9,79.9,0
2179,681,681,44.2,44.2,1181,1181,99.6,99.6,0
2430,682,682,44.2,44.2,804,804,90.03,90.03,0
1182,683,683,44.2,44.2,112,112,100.0,100.0,0
1476,684,684,44.2,44.2,257,257,78.8,78.8,0
1792,685,685,44.2,44.2,781,781,98.43,98.43,0
1181,686,686,44.1,44.1,112,112,100.0,100.0,0
2528,687,687,44.1,44.1,112,112,100.0,100.0,0
1566,688,688,44.1,44.1,451,451,99.09,99.09,0
2452,689,689,44.1,44.1,697,697,92.91,92.91,0
2564,690,690,44.1,44.1,109,109,100.0,100.0,0
720,691,691,44.1,44.1,151,151,63.5,63.5,0
174,692,692,44.1,44.1,33,33,69.52,69.52,0
1319,693,693,44.1,44.1,272,272,96.16,96.16,0
1003,694,694,44.1,44.1,112,112,100.0,100.0,0
1429,695,695,44.1,44.1,990,990,88.29,88.29,0
944,696,696,44.0,44.0,223,223,94.5,94.5,0
698,697,697,44.0,44.0,618,618,64.96,64.96,0
990,698,698,44.0,44.0,679,679,99.71,99.71,0
2243,699,699,44.0,44.0,805,805,77.27,77.27,0
1752,700,700,43.9,43.9,822,822,97.53,97.53,0
1180,701,701,43.9,43.9,112,112,100.0,100.0,0
694,702,702,43.9,43.9,573,573,59.46,59.46,0
1399,703,703,43.9,43.9,201,201,93.3,93.3,0
1372,704,704,43.9,43.9,201,201,93.3,93.3,0
1765,705,705,43.9,43.9,1288,1288,93.98,93.98,0
1558,706,706,43.9,43.9,483,483,99.1,99.1,0
1493,707,707,43.9,43.9,1527,1527,76.88,76.88,0
1374,708,708,43.9,43.9,201,201,93.3,93.3,0
1934,709,709,43.8,43.8,223,223,94.5,94.5,0
1809,710,710,43.8,43.8,1099,1099,98.98,98.98,0
1732,711,711,43.8,43.8,898,898,94.61,94.61,0
1413,712,712,43.8,43.8,879,879,88.11,88.11,0
846,713,713,43.8,43.8,84,84,65.76,65.76,0
1716,714,714,43.8,43.8,53,53,95.9,95.9,0
1361,715,715,43.8,43.8,201,201,93.3,93.3,0
1915,716,716,43.8,43.8,358,358,89.0,89.0,0
1179,717,717,43.8,43.8,110,110,100.0,100.0,0
2070,718,718,43.7,43.7,1038,1038,98.49,98.49,0
943,719,719,43.7,43.7,223,223,94.5,94.5,0
1786,720,720,43.7,43.7,837,837,98.4,98.4,0
2002,721,721,43.7,43.7,481,481,92.9,92.9,0
1001,722,722,43.7,43.7,135,135,99.99,99.99,0
1415,723,723,43.7,43.7,1114,1114,84.07,84.07,0
1362,724,724,43.6,43.6,174,174,93.3,93.3,0
1749,725,725,43.6,43.6,262,262,94.3,94.3,0
1779,726,726,43.5,43.5,498,498,98.98,98.98,0
2056,727,727,43.5,43.5,115,115,98.6,98.6,0
1508,728,728,43.5,43.5,436,436,96.08,96.08,0
1791,729,729,43.5,43.5,1360,1360,97.98,97.98,0
716,730,730,43.5,43.5,181,181,63.5,63.5,0
2533,731,731,43.5,43.5,107,107,100.0,100.0,0
152,732,732,43.5,43.5,508,508,67.24,67.24,0
935,733,733,43.4,43.4,223,223,94.5,94.5,0
10,734,734,43.4,43.4,518,518,59.0,59.0,0
2529,735,735,43.4,43.4,112,112,100.0,100.0,0
2038,736,736,43.4,43.4,328,328,100.0,100.0,0
465,737,737,43.4,43.4,1011,1011,75.25,75.25,0
1923,738,738,43.4,43.4,223,223,94.5,94.5,0
1365,739,739,43.3,43.3,201,201,93.31,93.31,0
1274,740,740,43.3,43.3,144,144,77.2,77.2,0
1398,741,741,43.3,43.3,201,201,93.3,93.3,0
997,742,742,43.3,43.3,270,270,99.99,99.99,0
2531,743,743,43.2,43.2,112,112,100.0,100.0,0
2060,744,744,43.2,43.2,321,321,100.0,100.0,0
350,745,745,43.2,43.2,222,222,72.2,72.2,0
1462,746,746,43.2,43.2,1017,1017,79.6,79.6,0
176,747,747,43.2,43.2,43,43,66.54,66.54,0
1368,748,748,43.2,43.2,141,141,93.3,93.3,0
1373,749,749,43.2,43.2,130,130,93.3,93.3,0
973,750,750,43.2,43.2,257,257,99.97,99.97,0
2530,751,751,43.2,43.2,88,88,99.98,99.98,0
999,752,752,43.1,43.1,141,141,100.0,100.0,0
2665,753,753,43.1,43.1,594,594,99.46,99.46,0
709,754,754,43.1,43.1,936,936,60.8,60.8,0
1979,755,755,43.1,43.1,26,26,89.09,89.09,0
2537,756,756,43.0,43.0,112,112,100.0,100.0,0
1760,757,757,43.0,43.0,551,551,96.4,96.4,0
1520,758,758,43.0,43.0,228,228,92.32,92.32,0
1325,759,759,43.0,43.0,188,188,96.07,96.07,0
2061,760,760,43.0,43.0,284,284,100.0,100.0,0
1288,761,761,43.0,43.0,20,20,89.82,89.82,0
941,762,762,42.9,42.9,180,180,94.7,94.7,0
1263,763,763,42.9,42.9,21,21,90.83,90.83,0
1026,764,764,42.9,42.9,742,742,98.5,98.5,0
1490,765,765,42.9,42.9,1437,1437,77.32,77.32,0
79,766,766,42.9,42.9,816,816,74.91,74.91,0
2000,767,767,42.8,42.8,258,258,93.4,93.4,0
947,768,768,42.8,42.8,205,205,94.57,94.57,0
1410,769,769,42.8,42.8,1366,1366,89.98,89.98,0
1910,770,770,42.8,42.8,61,61,90.05,90.05,0
2460,771,771,42.7,42.7,1007,1007,85.98,85.98,0
436,772,772,42.7,42.7,1381,1381,82.26,82.26,0
1935,773,773,42.7,42.7,125,125,87.18,87.18,0
2063,774,774,42.7,42.7,325,325,100.0,100.0,0
