h3,name,holc,access_min,access_km,street_m,access_src,access_snap_m,access_quality
8828305265fffff,The Willows At Bethel Island NW 19,,134.4,10.75,1250.0,routed,4742.0,approach-review
8828305267fffff,The Willows At Bethel Island NW 21,,144.0,11.52,1091.0,routed,5513.0,approach-review
8828305269fffff,The Willows At Bethel Island NW 18,,125.2,10.02,813.0,routed,4006.0,approach-review
882830526bfffff,Edgewater Mobile Home Park E,,191.0,15.28,1323.0,routed,4611.0,approach-review
882830526dfffff,The Willows At Bethel Island NW 16,,123.9,9.91,987.0,routed,3904.0,approach-review
8828305341fffff,The Willows At Bethel Island N 16,,120.1,9.6,0.0,routed,5157.0,approach-review
8828305343fffff,The Willows At Bethel Island N 19,,125.9,10.07,93.0,routed,5627.0,approach-review
8828305345fffff,The Willows At Bethel Island N 18,,127.5,10.2,0.0,routed,5753.0,approach-review
8828305347fffff,The Willows At Bethel Island N 20,,131.9,10.56,0.0,routed,6108.0,approach-review
8828305349fffff,The Willows At Bethel Island N 12,,108.2,8.65,0.0,routed,4206.0,approach-review
882830534bfffff,The Willows At Bethel Island N 15,,114.1,9.13,0.0,routed,4682.0,approach-review
882830534dfffff,The Willows At Bethel Island N 13,,115.8,9.27,0.0,routed,4818.0,approach-review
8828305359fffff,The Willows At Bethel Island N 17,,137.0,10.96,681.0,routed,4948.0,approach-review
882830535bfffff,The Willows At Bethel Island N 22,,145.3,11.63,210.0,routed,5616.0,approach-review
8828305369fffff,The Willows At Bethel Island N 21,,136.0,10.88,0.0,routed,6436.0,approach-review
882830536dfffff,The Willows At Bethel Island NE 25,,145.6,11.65,0.0,routed,7156.0,approach-review
8828308801fffff,Orinda,,16.0,1.28,6205.0,routed,210.0,approach-review
8828308803fffff,Orinda NW,,14.9,1.19,7667.0,routed,56.0,network-estimate
8828308805fffff,Orinda NE,,30.7,2.46,3756.0,routed,188.0,approach-review
8828308807fffff,Orinda N,,22.2,1.78,5397.0,routed,244.0,approach-review
8828308809fffff,Orinda S,,18.8,1.5,8365.0,routed,181.0,approach-review
882830880bfffff,Orinda W,,6.7,0.53,970.0,routed,245.0,approach-review
882830880dfffff,Orinda E,,26.6,2.13,4214.0,routed,155.0,approach-review
8828308811fffff,Orinda NW 4,,12.1,0.97,6694.0,routed,94.0,network-estimate
8828308813fffff,Orinda NW 6,,10.7,0.86,1345.0,routed,284.0,approach-review
8828308815fffff,Orinda NW 3,,18.2,1.45,5478.0,routed,101.0,approach-review
8828308817fffff,Orinda NW 5,,21.3,1.7,4068.0,routed,80.0,network-estimate
8828308819fffff,Wilder NW 5,,34.2,2.74,5258.0,routed,137.0,approach-review
882830881bfffff,Wilder NW 6,,45.1,3.61,2849.0,routed,157.0,approach-review
882830881dfffff,Orinda NW 2,,16.1,1.29,5131.0,routed,122.0,approach-review
8828308821fffff,Orinda NE 4,,10.5,0.84,6978.0,routed,96.0,network-estimate
8828308823fffff,Orinda NE 5,,25.0,2.0,4476.0,routed,147.0,approach-review
8828308825fffff,Lafayette NW 3,,16.4,1.31,4612.0,routed,117.0,approach-review
8828308827fffff,Lafayette NW 6,,19.8,1.59,5951.0,routed,127.0,approach-review
8828308829fffff,Orinda NE 3,,13.0,1.04,7477.0,routed,82.0,network-estimate
882830882bfffff,Orinda NE 2,,26.1,2.09,6349.0,routed,127.0,approach-review
882830882dfffff,Lafayette W 4,,4.3,0.34,2586.0,routed,219.0,approach-review
8828308831fffff,Orinda N 5,,46.1,3.69,4579.0,routed,255.0,approach-review
8828308833fffff,Orinda N 7,,46.6,3.73,5434.0,routed,114.0,approach-review
8828308835fffff,Orinda N 6,,46.2,3.7,4851.0,routed,137.0,approach-review
8828308837fffff,Orinda N 8,,56.7,4.54,3497.0,routed,94.0,network-estimate
8828308839fffff,Orinda N 2,,28.6,2.29,7783.0,routed,127.0,approach-review
882830883bfffff,Orinda N 4,,30.8,2.46,5164.0,routed,83.0,network-estimate
882830883dfffff,Orinda N 3,,36.0,2.88,7310.0,routed,112.0,approach-review
8828308841fffff,Wilder SE,,23.3,1.87,1435.0,routed,162.0,approach-review
8828308843fffff,Wilder,,6.7,0.54,7879.0,routed,109.0,approach-review
8828308845fffff,Glorietta,,31.3,2.51,4949.0,routed,21.0,network-estimate
8828308847fffff,Wilder NE,,24.1,1.93,6248.0,routed,155.0,approach-review
8828308849fffff,Wilder S 2,,27.6,2.21,0.0,routed,156.0,approach-review
882830884bfffff,Wilder S,,13.2,1.06,1652.0,routed,319.0,approach-review
882830884dfffff,Lost Valley,,32.4,2.59,2981.0,routed,158.0,approach-review
8828308851fffff,Wilder NW 2,,17.5,1.4,579.0,routed,51.0,network-estimate
8828308853fffff,Wilder NW 4,,41.8,3.34,0.0,routed,528.0,approach-review
8828308855fffff,Wilder NW,,13.0,1.04,1012.0,routed,464.0,approach-review
8828308857fffff,Wilder NW 3,,28.9,2.31,0.0,routed,156.0,approach-review
8828308859fffff,Wilder W 2,,36.6,2.93,1166.0,routed,201.0,approach-review
882830885bfffff,Parkwoods Condominiums NE,,43.5,3.48,1145.0,routed,502.0,approach-review
882830885dfffff,Wilder W,,6.6,0.53,860.0,routed,348.0,approach-review
8828308861fffff,Glorietta NE 2,,34.1,2.72,2573.0,routed,138.0,approach-review
8828308863fffff,Orinda E 2,,29.5,2.36,6693.0,routed,194.0,approach-review
8828308865fffff,Rheem Valley NW 3,,17.3,1.38,418.0,routed,384.0,approach-review
8828308867fffff,Glorietta NE 3,,26.0,2.08,0.0,routed,189.0,approach-review
8828308869fffff,Glorietta E,,43.3,3.46,5027.0,routed,128.0,approach-review
882830886bfffff,Glorietta NE,,38.7,3.1,6115.0,routed,150.0,approach-review
882830886dfffff,Glorietta E 2,,24.0,1.92,4420.0,routed,182.0,approach-review
8828308881fffff,Cragmont NE 5,,55.3,4.43,0.0,routed,659.0,approach-review
8828308883fffff,Carriage Hills South S 6,,61.9,4.95,0.0,routed,1129.0,approach-review
8828308885fffff,Carriage Hills South SE 13,,52.7,4.22,0.0,routed,525.0,approach-review
8828308887fffff,Carriage Hills South SE 9,,62.9,5.03,0.0,routed,1120.0,approach-review
8828308889fffff,Cragmont NE 4,,42.8,3.42,924.0,routed,82.0,network-estimate
882830888bfffff,Cragmont NE 3,,53.0,4.24,0.0,routed,394.0,approach-review
882830888dfffff,Berkeley Hills NE 4,,44.8,3.58,0.0,routed,284.0,approach-review
8828308891fffff,Carriage Hills South S 5,,86.4,6.91,0.0,routed,116.0,approach-review
8828308893fffff,Carriage Hills South SW 5,,74.7,5.98,0.0,routed,504.0,approach-review
8828308895fffff,Carriage Hills South S 4,,88.8,7.1,0.0,routed,442.0,approach-review
8828308897fffff,Carriage Hills South S 3,,86.0,6.88,0.0,routed,625.0,approach-review
8828308899fffff,Kensington NE 2,,69.9,5.59,0.0,routed,408.0,approach-review
882830889bfffff,Kensington NE 3,,83.9,6.71,0.0,routed,786.0,approach-review
882830889dfffff,Kensington NE 4,,71.1,5.69,0.0,routed,868.0,approach-review
88283088a1fffff,Carriage Hills South SE 12,,96.9,7.75,0.0,routed,208.0,approach-review
88283088a3fffff,Carriage Hills South SE 8,,82.7,6.62,0.0,routed,499.0,approach-review
88283088a5fffff,Carriage Hills South SE 15,,109.5,8.76,0.0,routed,548.0,approach-review
88283088a7fffff,Carriage Hills South SE 11,,111.8,8.94,350.0,routed,100.0,network-estimate
88283088a9fffff,Carriage Hills South SE 14,,53.4,4.27,0.0,routed,577.0,approach-review
88283088abfffff,Carriage Hills South SE 10,,61.7,4.94,0.0,routed,621.0,approach-review
88283088adfffff,Carriage Hills South SE 16,,61.4,4.91,0.0,routed,609.0,approach-review
88283088b1fffff,Carriage Hills South SE 4,,95.0,7.6,0.0,routed,607.0,approach-review
88283088b3fffff,Carriage Hills South SE 2,,89.7,7.18,0.0,routed,841.0,approach-review
88283088b5fffff,Carriage Hills South SE 5,,85.3,6.82,0.0,routed,703.0,approach-review
88283088b7fffff,Carriage Hills South SE 3,,92.4,7.39,0.0,routed,416.0,approach-review
88283088b9fffff,Carriage Hills South SE 6,,93.9,7.51,0.0,routed,847.0,approach-review
88283088bbfffff,Carriage Hills South S 2,,99.0,7.92,0.0,routed,845.0,approach-review
88283088bdfffff,Carriage Hills South SE 7,,82.4,6.59,0.0,routed,476.0,approach-review
88283088c1fffff,La Loma Park NE 4,,32.3,2.59,1180.0,routed,550.0,approach-review
88283088c3fffff,Berkeley Hills NE 3,,40.8,3.27,0.0,routed,531.0,approach-review
88283088c5fffff,La Loma Park NE 6,,17.0,1.36,1664.0,routed,503.0,approach-review
88283088c7fffff,La Loma Park NE 5,,32.4,2.59,1125.0,routed,222.0,approach-review
88283088c9fffff,La Loma Park NE 3,,48.8,3.91,507.0,routed,362.0,approach-review
88283088cbfffff,La Loma Park NE 2,,48.1,3.85,1094.0,routed,392.0,approach-review
88283088cdfffff,La Loma Park E 3,,35.3,2.83,1350.0,routed,353.0,approach-review
88283088d1fffff,Cragmont NE,,51.3,4.11,0.0,routed,673.0,approach-review
88283088d3fffff,Kensington E 2,,52.4,4.19,0.0,routed,323.0,approach-review
88283088d5fffff,Cragmont NE 2,,55.9,4.47,0.0,routed,129.0,approach-review
88283088d7fffff,Kensington E 3,,65.6,5.25,0.0,routed,613.0,approach-review
88283088d9fffff,Cragmont,,40.4,3.23,3767.0,routed,128.0,approach-review
88283088dbfffff,Cragmont N,,37.4,2.99,3697.0,routed,7.0,network-estimate
88283088ddfffff,Berkeley Hills NE 2,,51.9,4.16,1555.0,routed,61.0,network-estimate
88283088e1fffff,Orinda NW 9,,32.4,2.59,1006.0,routed,226.0,approach-review
88283088e3fffff,La Loma Park NE 8,,36.8,2.94,0.0,routed,238.0,approach-review
88283088e5fffff,Orinda N 10,,51.6,4.13,4919.0,routed,98.0,network-estimate
88283088e7fffff,Orinda N 15,,50.1,4.01,738.0,routed,476.0,approach-review
88283088e9fffff,Orinda NW 8,,14.2,1.13,1551.0,routed,262.0,approach-review
88283088ebfffff,La Loma Park NE 7,,25.9,2.07,126.0,routed,343.0,approach-review
88283088edfffff,Orinda NW 7,,28.7,2.3,3222.0,routed,199.0,approach-review
8828308901fffff,Lafayette NE 2,,8.7,0.69,4889.0,routed,237.0,approach-review
8828308903fffff,Lafayette N 3,,19.3,1.54,3279.0,routed,85.0,network-estimate
8828308905fffff,Acalanes Ridge SW 2,,21.0,1.68,5383.0,routed,143.0,approach-review
8828308907fffff,Acalanes Ridge W 3,,30.5,2.44,3078.0,routed,64.0,network-estimate
8828308909fffff,Lafayette NE,,11.0,0.88,6717.0,routed,134.0,approach-review
882830890bfffff,Lafayette N,,5.6,0.45,8800.0,routed,65.0,network-estimate
882830890dfffff,Lafayette E,,13.6,1.09,7551.0,routed,109.0,approach-review
8828308911fffff,Lafayette NW 4,,38.7,3.09,498.0,routed,414.0,approach-review
8828308913fffff,Lafayette NW 7,,47.0,3.76,0.0,routed,398.0,approach-review
8828308915fffff,Lafayette N 4,,32.8,2.63,0.0,routed,470.0,approach-review
8828308917fffff,Lafayette N 5,,63.5,5.08,204.0,routed,409.0,approach-review
8828308919fffff,Lafayette NW 2,,27.6,2.21,5370.0,routed,232.0,approach-review
882830891bfffff,Lafayette NW 5,,36.2,2.9,3926.0,routed,70.0,network-estimate
882830891dfffff,Lafayette N 2,,23.7,1.89,4163.0,routed,79.0,network-estimate
8828308921fffff,Acalanes Ridge NW,,32.0,2.56,4966.0,routed,143.0,approach-review
8828308923fffff,Acalanes Ridge NW 2,,33.1,2.65,5005.0,routed,26.0,network-estimate
8828308925fffff,The Waymark NW,,27.1,2.17,9262.0,routed,109.0,approach-review
8828308927fffff,Acalanes Ridge N,,21.8,1.75,8349.0,routed,83.0,network-estimate
8828308929fffff,Acalanes Ridge SW,,26.9,2.15,4647.0,routed,82.0,network-estimate
882830892bfffff,Acalanes Ridge W,,32.2,2.58,4400.0,routed,97.0,network-estimate
882830892dfffff,Acalanes Ridge,,19.2,1.54,6547.0,routed,163.0,approach-review
8828308931fffff,Reliez Valley SW 3,,48.8,3.91,4476.0,routed,85.0,network-estimate
8828308933fffff,Reliez Valley SW 2,,60.3,4.82,3999.0,routed,71.0,network-estimate
8828308935fffff,Reliez Valley S 2,,35.6,2.85,6128.0,routed,86.0,network-estimate
8828308937fffff,Reliez Valley SW,,63.1,5.04,3821.0,routed,227.0,approach-review
8828308939fffff,Acalanes Ridge W 4,,39.0,3.12,5820.0,routed,223.0,approach-review
882830893bfffff,Reliez Valley SW 4,,53.7,4.29,2298.0,routed,163.0,approach-review
882830893dfffff,Acalanes Ridge W 2,,38.4,3.07,5384.0,routed,112.0,approach-review
8828308941fffff,Burton Valley NW,,21.1,1.69,4020.0,routed,160.0,approach-review
8828308943fffff,Lafayette SE,,20.5,1.64,6177.0,routed,118.0,approach-review
8828308945fffff,Burton Valley N,,23.0,1.84,3722.0,routed,116.0,approach-review
8828308947fffff,Burton Valley N 2,,31.1,2.49,6622.0,routed,145.0,approach-review
8828308949fffff,Burton Valley W,,10.5,0.84,2806.0,routed,82.0,network-estimate
882830894bfffff,Lafayette S,,20.6,1.65,844.0,routed,174.0,approach-review
882830894dfffff,Burton Valley,,11.6,0.93,6338.0,routed,77.0,network-estimate
8828308951fffff,Lafayette W,,21.7,1.74,5193.0,routed,164.0,approach-review
8828308953fffff,Lafayette W 2,,18.2,1.45,4546.0,routed,157.0,approach-review
8828308955fffff,Lafayette,,10.1,0.81,8221.0,routed,24.0,network-estimate
8828308957fffff,Lafayette NW,,14.1,1.13,8553.0,routed,31.0,network-estimate
8828308959fffff,Lafayette SW 2,,12.1,0.97,1866.0,routed,276.0,approach-review
882830895bfffff,Lafayette W 3,,20.3,1.63,0.0,routed,284.0,approach-review
882830895dfffff,Lafayette SW,,22.1,1.77,5855.0,routed,84.0,network-estimate
8828308961fffff,Saranap,,18.5,1.48,8469.0,routed,123.0,approach-review
8828308963fffff,Saranap NW,,28.8,2.31,6542.0,routed,91.0,network-estimate
8828308965fffff,Saranap E,,16.1,1.28,8380.0,routed,112.0,approach-review
8828308967fffff,Saranap N,,15.2,1.21,6605.0,routed,63.0,network-estimate
8828308969fffff,Saranap SW,,14.9,1.19,4072.0,routed,90.0,network-estimate
882830896bfffff,Saranap W,,26.6,2.13,6724.0,routed,121.0,approach-review
882830896dfffff,Saranap SE,,10.9,0.87,7994.0,routed,170.0,approach-review
8828308981fffff,Alhambra Valley SW 8,,96.9,7.76,0.0,routed,648.0,approach-review
8828308983fffff,Alhambra Valley SW 7,,107.2,8.58,0.0,routed,558.0,approach-review
8828308985fffff,Alhambra Valley SW 6,,82.8,6.62,0.0,routed,601.0,approach-review
8828308987fffff,Alhambra Valley SW 4,,94.8,7.58,0.0,routed,534.0,approach-review
8828308989fffff,Alhambra Valley SW 13,,84.2,6.73,869.0,routed,358.0,approach-review
882830898bfffff,Alhambra Valley SW 11,,94.2,7.54,0.0,routed,259.0,approach-review
882830898dfffff,Alhambra Valley SW 10,,92.1,7.36,0.0,routed,652.0,approach-review
8828308991fffff,Alhambra Valley SW 14,,124.1,9.93,3201.0,routed,191.0,approach-review
8828308993fffff,Carriage Hills South E 12,,114.2,9.13,881.0,routed,283.0,approach-review
8828308995fffff,Alhambra Valley SW 9,,123.4,9.87,1140.0,routed,229.0,approach-review
8828308997fffff,Alhambra Valley W 12,,120.5,9.64,1541.0,routed,189.0,approach-review
8828308999fffff,Carriage Hills South SE 17,,114.1,9.13,1746.0,routed,208.0,approach-review
882830899bfffff,Carriage Hills South E 11,,119.8,9.59,259.0,routed,226.0,approach-review
882830899dfffff,Alhambra Valley SW 12,,111.5,8.92,1628.0,routed,275.0,approach-review
88283089a1fffff,Alhambra Valley S 3,,59.1,4.73,233.0,routed,270.0,approach-review
88283089a3fffff,Alhambra Valley SW,,62.3,4.98,790.0,routed,253.0,approach-review
88283089a5fffff,Alhambra Valley S 2,,42.2,3.38,120.0,routed,231.0,approach-review
88283089a7fffff,Alhambra Valley S,,55.7,4.45,1598.0,routed,304.0,approach-review
88283089a9fffff,Alhambra Valley S 5,,68.5,5.48,0.0,routed,100.0,network-estimate
88283089abfffff,Alhambra Valley SW 3,,83.8,6.7,0.0,routed,515.0,approach-review
88283089adfffff,Alhambra Valley S 4,,56.7,4.54,0.0,routed,501.0,approach-review
88283089b1fffff,Alhambra Valley W 5,,83.9,6.71,0.0,routed,610.0,approach-review
88283089b3fffff,Alhambra Valley W 7,,96.0,7.68,1124.0,routed,361.0,approach-review
88283089b5fffff,Alhambra Valley W 3,,69.4,5.55,2495.0,routed,375.0,approach-review
88283089b7fffff,Alhambra Valley W 4,,79.1,6.33,2807.0,routed,167.0,approach-review
88283089b9fffff,Alhambra Valley SW 5,,105.4,8.44,54.0,routed,240.0,approach-review
88283089bbfffff,Alhambra Valley W 8,,103.7,8.3,2370.0,routed,342.0,approach-review
88283089bdfffff,Alhambra Valley SW 2,,98.7,7.9,0.0,routed,315.0,approach-review
88283089c1fffff,Lafayette NW 10,,62.9,5.03,1910.0,routed,238.0,approach-review
88283089c3fffff,Orinda N 13,,69.5,5.56,1713.0,routed,322.0,approach-review
88283089c5fffff,Lafayette NW 9,,61.6,4.93,0.0,routed,449.0,approach-review
88283089c7fffff,Alhambra Valley SW 15,,85.8,6.86,329.0,routed,363.0,approach-review
88283089c9fffff,Orinda NE 6,,34.2,2.74,3636.0,routed,124.0,approach-review
88283089cbfffff,Orinda N 9,,51.1,4.09,3245.0,routed,301.0,approach-review
88283089cdfffff,Lafayette NW 8,,37.9,3.03,345.0,routed,383.0,approach-review
88283089d1fffff,Orinda N 16,,89.9,7.19,0.0,routed,722.0,approach-review
88283089d3fffff,Carriage Hills South SE 18,,113.2,9.05,0.0,routed,519.0,approach-review
88283089d5fffff,Alhambra Valley SW 17,,90.6,7.25,782.0,routed,248.0,approach-review
88283089d7fffff,Alhambra Valley SW 16,,98.9,7.91,978.0,routed,203.0,approach-review
88283089d9fffff,Orinda N 11,,58.5,4.68,1925.0,routed,155.0,approach-review
88283089dbfffff,Orinda N 14,,55.3,4.42,1109.0,routed,425.0,approach-review
88283089ddfffff,Orinda N 12,,66.2,5.29,987.0,routed,528.0,approach-review
88283089e1fffff,Reliez Valley W 5,,78.4,6.27,0.0,routed,401.0,approach-review
88283089e3fffff,Alhambra Valley S 6,,80.5,6.44,0.0,routed,650.0,approach-review
88283089e5fffff,Reliez Valley W 3,,77.3,6.18,0.0,routed,237.0,approach-review
88283089e7fffff,Reliez Valley W 4,,71.5,5.72,0.0,routed,309.0,approach-review
88283089e9fffff,Reliez Valley SW 6,,63.6,5.09,0.0,routed,477.0,approach-review
88283089ebfffff,Reliez Valley W 6,,83.6,6.69,0.0,routed,432.0,approach-review
88283089edfffff,Reliez Valley SW 5,,80.7,6.46,0.0,routed,602.0,approach-review
8828308a05fffff,Piedmont Pines,,29.1,2.33,9770.0,routed,123.0,approach-review
8828308a21fffff,Canyon NW,,58.6,4.69,3600.0,routed,275.0,approach-review
8828308a23fffff,Wilder S 4,,50.7,4.06,922.0,routed,246.0,approach-review
8828308a25fffff,Canyon N,,40.8,3.26,793.0,routed,93.0,network-estimate
8828308a27fffff,Lost Valley SW,,36.6,2.93,0.0,routed,211.0,approach-review
8828308a29fffff,Canyon W,,38.7,3.09,0.0,routed,182.0,approach-review
8828308a2bfffff,Piedmont Pines NE,,42.9,3.43,8281.0,routed,77.0,network-estimate
8828308a2dfffff,Canyon,,58.9,4.71,3552.0,routed,226.0,approach-review
8828308a31fffff,Wilder SW 2,,29.3,2.34,6177.0,routed,165.0,approach-review
8828308a33fffff,Parkwoods Condominiums SE,,38.1,3.05,4440.0,routed,259.0,approach-review
8828308a35fffff,Wilder S 3,,35.5,2.84,0.0,routed,434.0,approach-review
8828308a37fffff,Wilder SW,,27.4,2.19,72.0,routed,265.0,approach-review
8828308a3dfffff,Piedmont Pines N,,34.6,2.76,7590.0,routed,211.0,approach-review
8828308a61fffff,Oakland Hills,,1.9,0.15,866.0,routed,131.0,approach-review
8828308a63fffff,Piedmont Pines E,,14.1,1.13,1266.0,routed,95.0,network-estimate
8828308a65fffff,Canyon S,,23.3,1.87,0.0,routed,503.0,approach-review
8828308a67fffff,Canyon SW,,20.6,1.65,0.0,routed,253.0,approach-review
8828308aa1fffff,Panoramic Hill,,44.3,3.55,1032.0,routed,120.0,approach-review
8828308aa3fffff,La Loma Park E,,55.2,4.42,1735.0,routed,331.0,approach-review
8828308aa5fffff,Parkwoods Condominiums N 3,,52.1,4.16,2202.0,routed,246.0,approach-review
8828308aa7fffff,La Loma Park E 2,,54.6,4.37,652.0,routed,171.0,approach-review
8828308aadfffff,Parkwoods Condominiums N 2,,31.8,2.54,2536.0,routed,361.0,approach-review
8828308ab1fffff,La Loma Park,,25.0,2.0,9979.0,routed,92.0,network-estimate
8828308ab3fffff,Berkeley Hills,,21.2,1.69,11188.0,routed,117.0,approach-review
8828308ab5fffff,La Loma Park NE,,39.9,3.19,1947.0,routed,139.0,approach-review
8828308ab7fffff,Berkeley Hills NE,,41.0,3.28,5230.0,routed,145.0,approach-review
8828308abdfffff,La Loma Park SE,,30.8,2.47,4599.0,routed,82.0,network-estimate
8828308ae5fffff,Parkwoods Condominiums,,33.8,2.71,4084.0,routed,150.0,approach-review
8828308ae7fffff,Parkwoods Condominiums N,,28.7,2.3,4096.0,routed,116.0,approach-review
8828308b01fffff,Moraga Commons Park,,5.5,0.44,5288.0,routed,53.0,network-estimate
8828308b03fffff,Miramonte Gardens NE,,19.5,1.56,6027.0,routed,102.0,approach-review
8828308b05fffff,Moraga NE,,7.9,0.64,5969.0,routed,167.0,approach-review
8828308b07fffff,Rheem Valley S,,8.3,0.66,4975.0,routed,111.0,approach-review
8828308b09fffff,Moraga Royale,,3.4,0.27,9131.0,routed,109.0,approach-review
8828308b0bfffff,Miramonte Gardens E,,12.0,0.96,5981.0,routed,117.0,approach-review
8828308b0dfffff,Moraga,,13.5,1.08,2544.0,routed,246.0,approach-review
8828308b11fffff,Lost Valley E,,17.2,1.38,6639.0,routed,178.0,approach-review
8828308b13fffff,Lost Valley NE,,34.4,2.75,5450.0,routed,153.0,approach-review
8828308b15fffff,Miramonte Gardens N,,18.4,1.47,3609.0,routed,200.0,approach-review
8828308b17fffff,Lost Valley NE 2,,27.2,2.18,3135.0,routed,158.0,approach-review
8828308b19fffff,Miramonte Gardens W,,15.1,1.2,2515.0,routed,157.0,approach-review
8828308b1bfffff,Lost Valley SE,,24.8,1.98,2142.0,routed,102.0,approach-review
