h3,land,land_frac,wc_code
882830c82bfffff,grassland,0.827,30
882830c82dfffff,grassland,0.646,30
882830c831fffff,grassland,0.499,30
882830c833fffff,grassland,0.608,30
882830c835fffff,grassland,0.535,30
882830c837fffff,grassland,0.554,30
882830c839fffff,wetland,0.314,90
882830c83bfffff,cropland,0.353,40
882830c83dfffff,grassland,0.535,30
882830c841fffff,cropland,0.623,40
882830c843fffff,cropland,0.591,40
882830c845fffff,cropland,0.776,40
882830c847fffff,cropland,0.675,40
882830c849fffff,cropland,0.693,40
882830c84bfffff,cropland,0.558,40
882830c84dfffff,cropland,0.695,40
882830c851fffff,developed,0.594,50
882830c853fffff,developed,0.732,50
882830c855fffff,cropland,0.612,40
882830c857fffff,developed,0.682,50
882830c859fffff,developed,0.592,50
882830c85bfffff,developed,0.671,50
882830c85dfffff,developed,0.412,50
882830c861fffff,grassland,0.646,30
882830c863fffff,grassland,0.811,30
882830c865fffff,developed,0.386,50
882830c867fffff,grassland,0.786,30
882830c869fffff,grassland,0.863,30
882830c86bfffff,grassland,0.658,30
882830c86dfffff,grassland,0.767,30
882830c881fffff,open water,1.0,80
882830c885fffff,open water,1.0,80
882830c889fffff,open water,0.487,80
882830c88bfffff,open water,0.747,80
882830c88dfffff,cropland,0.4,40
882830c8a1fffff,open water,0.663,80
882830c8a5fffff,open water,0.267,80
882830c8a7fffff,open water,0.303,80
882830c8a9fffff,open water,0.703,80
882830c8adfffff,cropland,0.786,40
882830c8c1fffff,open water,0.898,80
882830c8c3fffff,open water,0.941,80
882830c8c5fffff,open water,0.924,80
882830c8c7fffff,open water,0.371,80
882830c8c9fffff,developed,0.338,50
882830c8cbfffff,open water,0.494,80
882830c8cdfffff,wetland,0.388,90
882830c8d1fffff,open water,0.985,80
882830c8d5fffff,open water,0.983,80
882830c8d9fffff,grassland,0.233,30
882830c8dbfffff,open water,0.887,80
882830c8ddfffff,open water,0.501,80
882830c8e1fffff,grassland,0.629,30
882830c8e3fffff,grassland,0.547,30
882830c8e5fffff,grassland,0.616,30
882830c8e7fffff,grassland,0.668,30
882830c8e9fffff,open water,0.993,80
882830c8ebfffff,open water,0.401,80
882830c8edfffff,grassland,0.73,30
882830c901fffff,cropland,0.527,40
882830c903fffff,wetland,0.284,90
882830c905fffff,cropland,0.493,40
882830c907fffff,cropland,0.462,40
882830c909fffff,grassland,0.533,30
882830c90bfffff,grassland,0.447,30
882830c90dfffff,cropland,0.789,40
882830c911fffff,grassland,0.491,30
882830c913fffff,grassland,0.639,30
882830c915fffff,open water,0.721,80
882830c917fffff,open water,0.607,80
882830c919fffff,grassland,0.35,30
882830c91bfffff,grassland,0.534,30
882830c91dfffff,woodland,0.261,10
882830c921fffff,wetland,0.381,90
882830c923fffff,wetland,0.456,90
882830c927fffff,cropland,0.646,40
882830c929fffff,wetland,0.331,90
882830c92bfffff,wetland,0.332,90
882830c92dfffff,open water,0.338,80
882830c931fffff,open water,1.0,80
882830c933fffff,open water,1.0,80
882830c935fffff,open water,0.702,80
882830c937fffff,open water,1.0,80
882830c939fffff,open water,0.78,80
882830c93bfffff,open water,1.0,80
882830c93dfffff,open water,0.629,80
882830c941fffff,cropland,0.814,40
882830c943fffff,cropland,0.465,40
882830c945fffff,cropland,0.445,40
882830c947fffff,cropland,0.681,40
882830c949fffff,cropland,0.842,40
882830c94bfffff,wetland,0.407,90
882830c94dfffff,cropland,0.649,40
882830c951fffff,grassland,0.337,30
882830c953fffff,wetland,0.356,90
882830c955fffff,grassland,0.458,30
882830c957fffff,grassland,0.53,30
882830c959fffff,grassland,0.437,30
882830c95bfffff,grassland,0.416,30
882830c95dfffff,wetland,0.535,90
882830c961fffff,open water,0.622,80
882830c963fffff,open water,0.744,80
882830c967fffff,open water,0.787,80
882830c969fffff,cropland,0.632,40
882830c96bfffff,open water,0.428,80
882830c981fffff,open water,0.753,80
882830c983fffff,woodland,0.387,10
882830c985fffff,cropland,0.525,40
882830c987fffff,cropland,0.734,40
882830c989fffff,open water,0.543,80
882830c98bfffff,open water,0.685,80
882830c98dfffff,open water,0.687,80
882830c991fffff,grassland,0.507,30
882830c993fffff,open water,0.681,80
882830c995fffff,grassland,0.497,30
882830c997fffff,woodland,0.367,10
882830c999fffff,grassland,0.351,30
882830c99bfffff,open water,0.904,80
882830c99dfffff,grassland,0.412,30
882830c9a1fffff,cropland,0.616,40
882830c9a3fffff,cropland,0.559,40
882830c9a5fffff,cropland,0.881,40
882830c9a7fffff,cropland,0.7,40
882830c9a9fffff,open water,0.426,80
882830c9abfffff,cropland,0.476,40
882830c9adfffff,woodland,0.354,10
882830c9b1fffff,cropland,0.567,40
882830c9b3fffff,cropland,0.5,40
882830c9b5fffff,cropland,0.775,40
882830c9b7fffff,open water,0.559,80
882830c9b9fffff,cropland,0.293,40
882830c9bbfffff,cropland,0.412,40
882830c9bdfffff,cropland,0.534,40
882830c9c1fffff,grassland,0.835,30
882830c9c3fffff,grassland,0.741,30
882830c9c5fffff,grassland,0.702,30
882830c9c7fffff,grassland,0.603,30
882830c9c9fffff,grassland,0.784,30
882830c9cbfffff,grassland,0.675,30
882830c9cdfffff,grassland,0.879,30
882830c9d1fffff,grassland,0.652,30
882830c9d3fffff,cropland,0.502,40
882830c9d5fffff,cropland,0.393,40
882830c9d7fffff,cropland,0.6,40
882830c9d9fffff,grassland,0.532,30
882830c9dbfffff,grassland,0.498,30
882830c9ddfffff,grassland,0.745,30
882830c9e1fffff,open water,0.994,80
882830c9e3fffff,open water,0.665,80
882830c9e5fffff,open water,1.0,80
882830c9e7fffff,open water,0.975,80
882830c9e9fffff,open water,0.592,80
882830c9ebfffff,open water,0.65,80
882830c9edfffff,open water,1.0,80
882830ca01fffff,developed,0.672,50
882830ca03fffff,developed,0.581,50
882830ca05fffff,cropland,0.775,40
882830ca07fffff,developed,0.442,50
882830ca09fffff,developed,0.777,50
882830ca0bfffff,developed,0.845,50
882830ca0dfffff,cropland,0.421,40
882830ca11fffff,developed,0.786,50
882830ca13fffff,developed,0.517,50
882830ca15fffff,developed,0.431,50
882830ca17fffff,developed,0.686,50
882830ca19fffff,developed,0.712,50
882830ca1bfffff,developed,0.57,50
882830ca1dfffff,developed,0.45,50
882830ca21fffff,cropland,0.489,40
882830ca23fffff,cropland,0.387,40
882830ca25fffff,cropland,0.433,40
882830ca27fffff,cropland,0.655,40
882830ca29fffff,cropland,0.792,40
882830ca2bfffff,cropland,0.864,40
882830ca2dfffff,cropland,0.463,40
882830ca31fffff,grassland,0.291,30
882830ca33fffff,grassland,0.345,30
882830ca35fffff,cropland,0.706,40
882830ca37fffff,grassland,0.257,30
882830ca39fffff,developed,0.717,50
882830ca3bfffff,developed,0.56,50
882830ca3dfffff,cropland,0.352,40
882830ca41fffff,cropland,0.506,40
882830ca43fffff,developed,0.718,50
882830ca45fffff,cropland,0.422,40
882830ca47fffff,developed,0.802,50
882830ca49fffff,cropland,0.821,40
882830ca4bfffff,cropland,0.544,40
882830ca4dfffff,cropland,0.74,40
882830ca51fffff,developed,0.697,50
882830ca53fffff,developed,0.811,50
882830ca55fffff,developed,0.766,50
882830ca57fffff,developed,0.65,50
882830ca59fffff,developed,0.396,50
882830ca5bfffff,developed,0.647,50
882830ca5dfffff,developed,0.613,50
882830ca61fffff,cropland,0.862,40
882830ca63fffff,cropland,0.776,40
882830ca65fffff,cropland,0.814,40
882830ca67fffff,cropland,0.755,40
882830ca69fffff,cropland,0.84,40
882830ca6bfffff,cropland,0.538,40
882830ca6dfffff,cropland,0.652,40
882830ca81fffff,grassland,0.382,30
882830ca83fffff,developed,0.506,50
882830ca85fffff,developed,0.757,50
882830ca87fffff,developed,0.696,50
882830ca89fffff,grassland,0.367,30
882830ca8bfffff,grassland,0.457,30
882830ca8dfffff,developed,0.413,50
882830ca91fffff,grassland,0.548,30
882830ca93fffff,developed,0.358,50
882830ca95fffff,developed,0.446,50
882830ca97fffff,grassland,0.501,30
882830ca99fffff,developed,0.54,50
882830ca9bfffff,developed,0.489,50
882830ca9dfffff,developed,0.638,50
882830caa1fffff,developed,0.728,50
882830caa3fffff,developed,0.844,50
882830caa5fffff,developed,0.374,50
882830caa7fffff,developed,0.465,50
882830caa9fffff,developed,0.706,50
882830caabfffff,developed,0.887,50
882830caadfffff,grassland,0.407,30
882830cab1fffff,developed,0.495,50
882830cab3fffff,bare ground,0.275,60
882830cab5fffff,developed,0.731,50
882830cab7fffff,cropland,0.274,40
882830cab9fffff,developed,0.331,50
882830cabbfffff,developed,0.406,50
882830cabdfffff,developed,0.775,50
882830cac1fffff,developed,0.537,50
882830cac3fffff,developed,0.816,50
882830cac5fffff,developed,0.702,50
882830cac7fffff,developed,0.448,50
882830cac9fffff,cropland,0.505,40
882830cacbfffff,cropland,0.405,40
882830cacdfffff,developed,0.699,50
882830cad1fffff,developed,0.784,50
882830cad3fffff,developed,0.625,50
882830cad5fffff,developed,0.587,50
882830cad7fffff,developed,0.707,50
882830cad9fffff,developed,0.719,50
882830cadbfffff,developed,0.485,50
882830caddfffff,developed,0.789,50
882830cae1fffff,developed,0.48,50
882830cae3fffff,developed,0.62,50
882830cae5fffff,grassland,0.339,30
882830cae7fffff,developed,0.326,50
882830cae9fffff,developed,0.664,50
882830caebfffff,developed,0.776,50
882830caedfffff,developed,0.399,50
882830cb01fffff,cropland,0.751,40
882830cb03fffff,grassland,0.605,30
882830cb05fffff,cropland,0.759,40
882830cb07fffff,cropland,1.0,40
882830cb09fffff,cropland,0.681,40
882830cb0bfffff,cropland,0.525,40
882830cb0dfffff,cropland,0.67,40
882830cb11fffff,grassland,0.577,30
882830cb13fffff,grassland,0.68,30
882830cb15fffff,grassland,0.636,30
882830cb17fffff,grassland,0.688,30
882830cb19fffff,grassland,0.459,30
882830cb1bfffff,cropland,0.583,40
882830cb1dfffff,grassland,0.629,30
882830cb21fffff,cropland,0.647,40
882830cb23fffff,cropland,0.601,40
882830cb25fffff,cropland,0.456,40
882830cb27fffff,cropland,0.818,40
882830cb29fffff,cropland,0.963,40
882830cb2bfffff,cropland,0.785,40
882830cb2dfffff,cropland,0.912,40
882830cb31fffff,cropland,0.507,40
882830cb33fffff,grassland,0.442,30
882830cb35fffff,cropland,0.543,40
882830cb37fffff,grassland,0.494,30
882830cb39fffff,cropland,0.713,40
882830cb3bfffff,grassland,0.426,30
882830cb3dfffff,cropland,0.93,40
882830cb41fffff,grassland,0.412,30
882830cb43fffff,cropland,0.474,40
882830cb45fffff,grassland,0.501,30
882830cb47fffff,cropland,0.359,40
882830cb49fffff,developed,0.604,50
882830cb4bfffff,cropland,0.668,40
882830cb4dfffff,grassland,0.454,30
882830cb51fffff,cropland,0.751,40
882830cb53fffff,cropland,0.408,40
882830cb55fffff,cropland,0.689,40
882830cb57fffff,cropland,0.486,40
882830cb59fffff,cropland,0.891,40
882830cb5bfffff,cropland,0.449,40
882830cb5dfffff,cropland,0.904,40
882830cb61fffff,cropland,0.988,40
882830cb63fffff,cropland,0.971,40
882830cb65fffff,cropland,0.988,40
882830cb67fffff,cropland,0.936,40
882830cb69fffff,cropland,0.591,40
882830cb6bfffff,cropland,0.903,40
882830cb6dfffff,cropland,0.619,40
882830cc01fffff,open water,0.995,80
882830cc03fffff,open water,0.863,80
882830cc09fffff,open water,0.882,80
882830cc0bfffff,open water,0.87,80
882830cc1dfffff,open water,0.97,80
882830cc41fffff,open water,0.841,80
882830cc43fffff,wetland,0.636,90
882830cc47fffff,open water,0.944,80
882830cc49fffff,wetland,0.514,90
882830cc4bfffff,wetland,0.617,90
882830cc4dfffff,open water,0.992,80
882830cc51fffff,open water,0.981,80
882830cc53fffff,open water,0.98,80
882830cc55fffff,open water,0.468,80
882830cc57fffff,open water,1.0,80
882830cc59fffff,wetland,0.844,90
882830cc5bfffff,open water,1.0,80
882830cc5dfffff,wetland,0.706,90
882830ce01fffff,developed,0.693,50
882830ce03fffff,developed,0.773,50
882830ce05fffff,developed,0.562,50
882830ce07fffff,developed,0.685,50
882830ce09fffff,developed,0.851,50
882830ce0bfffff,developed,0.817,50
882830ce0dfffff,developed,0.561,50
882830ce11fffff,developed,0.849,50
882830ce13fffff,developed,0.9,50
882830ce15fffff,developed,0.842,50
882830ce17fffff,developed,0.719,50
882830ce19fffff,developed,0.875,50
882830ce1bfffff,developed,0.839,50
882830ce1dfffff,developed,0.744,50
882830ce21fffff,grassland,0.371,30
882830ce23fffff,developed,0.403,50
882830ce25fffff,wetland,0.395,90
882830ce27fffff,open water,0.696,80
882830ce29fffff,developed,0.605,50
882830ce2bfffff,grassland,0.442,30
882830ce2dfffff,developed,0.526,50
882830ce31fffff,developed,0.735,50
882830ce33fffff,open water,0.342,80
882830ce35fffff,open water,0.451,80
882830ce37fffff,wetland,0.793,90
882830ce39fffff,developed,0.456,50
882830ce3bfffff,developed,0.656,50
882830ce3dfffff,developed,0.65,50
882830ce41fffff,grassland,0.934,30
882830ce43fffff,grassland,0.774,30
882830ce45fffff,grassland,0.547,30
882830ce47fffff,developed,0.383,50
882830ce49fffff,grassland,0.972,30
882830ce4bfffff,grassland,0.96,30
882830ce4dfffff,grassland,0.969,30
882830ce51fffff,developed,0.533,50
882830ce53fffff,developed,0.702,50
882830ce55fffff,developed,0.821,50
882830ce57fffff,developed,0.682,50
882830ce59fffff,grassland,0.99,30
882830ce5bfffff,grassland,0.729,30
882830ce5dfffff,grassland,0.929,30
882830ce61fffff,developed,0.81,50
882830ce63fffff,developed,0.787,50
882830ce65fffff,developed,0.829,50
882830ce67fffff,developed,0.861,50
882830ce69fffff,grassland,0.501,30
882830ce6bfffff,cropland,0.393,40
882830ce6dfffff,developed,0.72,50
882830ce81fffff,open water,0.982,80
882830ce85fffff,open water,0.794,80
882830ce89fffff,wetland,0.51,90
882830ce8bfffff,open water,0.592,80
882830ce8dfffff,open water,0.559,80
882830ce91fffff,open water,1.0,80
882830ce99fffff,wetland,0.58,90
882830ce9bfffff,open water,0.971,80
882830ce9dfffff,open water,0.967,80
882830cec1fffff,developed,0.874,50
882830cec3fffff,developed,0.393,50
882830cec5fffff,developed,0.514,50
882830cec7fffff,grassland,0.383,30
882830cec9fffff,developed,0.597,50
882830cecbfffff,developed,0.826,50
882830cecdfffff,developed,0.56,50
882830ced1fffff,developed,0.339,50
882830ced3fffff,wetland,0.476,90
882830ced5fffff,wetland,0.541,90
882830ced7fffff,wetland,0.938,90
882830ced9fffff,developed,0.762,50
882830cedbfffff,developed,0.456,50
882830ceddfffff,developed,0.724,50
882830cee1fffff,developed,0.706,50
882830cee3fffff,open water,0.835,80
882830cee5fffff,open water,0.656,80
882830cee7fffff,open water,0.989,80
882830cee9fffff,developed,0.773,50
882830ceebfffff,grassland,0.313,30
882830ceedfffff,developed,0.775,50
882830cf01fffff,open water,0.788,80
882830cf09fffff,developed,0.457,50
882830cf0bfffff,open water,0.791,80
882830cf0dfffff,open water,0.589,80
882830cf19fffff,open water,0.642,80
882830cf1bfffff,open water,0.81,80
882830cf1dfffff,wetland,0.526,90
882830cf29fffff,open water,0.743,80
882830cf2dfffff,open water,0.726,80
882830cf41fffff,developed,0.708,50
882830cf43fffff,developed,0.833,50
882830cf45fffff,developed,0.436,50
882830cf47fffff,developed,0.662,50
882830cf49fffff,developed,0.757,50
882830cf4bfffff,developed,0.824,50
882830cf4dfffff,developed,0.658,50
882830cf51fffff,developed,0.823,50
882830cf53fffff,developed,0.74,50
882830cf55fffff,developed,0.709,50
882830cf57fffff,developed,0.474,50
882830cf59fffff,developed,0.827,50
882830cf5bfffff,developed,0.665,50
882830cf5dfffff,developed,0.895,50
882830cf61fffff,grassland,0.456,30
882830cf63fffff,open water,0.69,80
882830cf65fffff,developed,0.597,50
882830cf67fffff,open water,0.602,80
882830cf69fffff,developed,0.561,50
882830cf6bfffff,developed,0.536,50
882830cf6dfffff,developed,0.395,50
882830d001fffff,grassland,0.998,30
882830d003fffff,grassland,0.977,30
882830d005fffff,grassland,0.885,30
882830d007fffff,grassland,0.956,30
882830d00bfffff,grassland,0.951,30
882830d011fffff,grassland,0.962,30
882830d013fffff,grassland,0.946,30
882830d015fffff,grassland,0.969,30
882830d017fffff,grassland,0.998,30
882830d019fffff,grassland,0.979,30
882830d01bfffff,grassland,0.979,30
882830d01dfffff,grassland,0.992,30
882830d021fffff,grassland,0.823,30
882830d023fffff,grassland,0.796,30
882830d025fffff,grassland,0.925,30
882830d027fffff,grassland,0.809,30
882830d029fffff,grassland,0.852,30
882830d02bfffff,grassland,0.933,30
882830d02dfffff,grassland,0.896,30
882830d031fffff,grassland,0.935,30
882830d033fffff,grassland,0.897,30
882830d035fffff,grassland,0.924,30
882830d037fffff,grassland,0.929,30
882830d039fffff,grassland,0.982,30
882830d03bfffff,grassland,0.952,30
882830d03dfffff,grassland,0.965,30
882830d053fffff,grassland,0.664,30
882830d057fffff,grassland,0.96,30
882830d081fffff,developed,0.548,50
882830d083fffff,developed,0.593,50
882830d085fffff,grassland,0.711,30
882830d087fffff,grassland,0.693,30
882830d089fffff,grassland,0.926,30
882830d08bfffff,grassland,0.801,30
882830d08dfffff,grassland,0.979,30
882830d091fffff,developed,0.46,50
882830d093fffff,grassland,0.618,30
882830d095fffff,developed,0.36,50
882830d097fffff,woodland,0.433,10
882830d099fffff,grassland,0.518,30
882830d09bfffff,developed,0.572,50
882830d09dfffff,developed,0.642,50
882830d0a1fffff,grassland,0.794,30
882830d0a3fffff,grassland,0.888,30
882830d0a5fffff,grassland,0.905,30
882830d0a7fffff,grassland,0.862,30
882830d0a9fffff,grassland,0.535,30
882830d0abfffff,grassland,0.693,30
882830d0adfffff,grassland,0.913,30
882830d0b1fffff,grassland,0.622,30
882830d0b3fffff,grassland,0.908,30
882830d0b5fffff,grassland,0.924,30
882830d0b7fffff,grassland,0.713,30
882830d0b9fffff,woodland,0.519,10
882830d0bbfffff,grassland,0.477,30
882830d0bdfffff,grassland,0.97,30
882830d0c1fffff,grassland,0.994,30
882830d0c3fffff,grassland,0.967,30
882830d0c5fffff,grassland,0.86,30
882830d0c7fffff,grassland,0.986,30
882830d0c9fffff,grassland,0.941,30
882830d0cbfffff,grassland,0.804,30
882830d0cdfffff,grassland,0.67,30
882830d0d1fffff,grassland,0.522,30
882830d0d3fffff,grassland,0.979,30
882830d0d5fffff,grassland,0.862,30
882830d0d7fffff,grassland,0.616,30
882830d0d9fffff,developed,0.559,50
882830d0dbfffff,developed,0.554,50
882830d0ddfffff,grassland,0.916,30
882830d0e1fffff,grassland,0.98,30
882830d0e3fffff,grassland,0.577,30
882830d0e5fffff,grassland,0.99,30
882830d0e7fffff,grassland,0.908,30
882830d0e9fffff,grassland,0.815,30
882830d0ebfffff,grassland,0.614,30
882830d0edfffff,grassland,0.915,30
882830d101fffff,grassland,0.983,30
882830d103fffff,grassland,1.0,30
882830d105fffff,grassland,0.996,30
882830d107fffff,grassland,0.931,30
882830d10bfffff,grassland,0.932,30
882830d111fffff,grassland,0.957,30
882830d113fffff,grassland,0.939,30
882830d115fffff,grassland,1.0,30
882830d117fffff,grassland,0.923,30
882830d119fffff,grassland,0.899,30
882830d11bfffff,grassland,0.916,30
882830d11dfffff,grassland,1.0,30
882830d121fffff,grassland,0.99,30
882830d123fffff,grassland,0.999,30
882830d125fffff,grassland,0.988,30
882830d127fffff,grassland,0.986,30
882830d129fffff,grassland,0.964,30
882830d12bfffff,grassland,0.967,30
882830d12dfffff,grassland,0.952,30
882830d131fffff,grassland,0.522,30
882830d133fffff,woodland,0.556,10
882830d135fffff,grassland,0.967,30
882830d137fffff,grassland,0.622,30
882830d139fffff,grassland,0.91,30
882830d13bfffff,grassland,0.919,30
882830d13dfffff,grassland,0.917,30
882830d153fffff,grassland,0.605,30
882830d157fffff,grassland,0.875,30
882830d181fffff,grassland,0.538,30
882830d183fffff,woodland,0.54,10
882830d185fffff,grassland,0.916,30
882830d187fffff,grassland,0.796,30
882830d189fffff,grassland,0.938,30
882830d18bfffff,grassland,0.866,30
882830d18dfffff,grassland,0.823,30
882830d191fffff,grassland,0.639,30
882830d193fffff,grassland,0.54,30
882830d195fffff,grassland,0.598,30
882830d197fffff,grassland,0.805,30
882830d199fffff,grassland,0.874,30
882830d19bfffff,woodland,0.475,10
882830d19dfffff,grassland,0.93,30
882830d1a1fffff,woodland,0.584,10
882830d1a3fffff,woodland,0.541,10
882830d1a5fffff,woodland,0.826,10
882830d1a7fffff,woodland,0.874,10
882830d1a9fffff,grassland,0.532,30
882830d1abfffff,grassland,0.702,30
882830d1adfffff,woodland,0.473,10
882830d1b1fffff,woodland,0.674,10
882830d1b3fffff,woodland,0.697,10
882830d1b5fffff,woodland,0.631,10
882830d1b7fffff,grassland,0.606,30
882830d1b9fffff,grassland,0.612,30
