h3,land,land_frac,wc_code
8929aeba0d3ffff,grassland,0.931,30
8929aeba0d7ffff,grassland,1.0,30
8929aeba103ffff,bare ground,0.394,60
8929aeba107ffff,grassland,0.603,30
8929aeba10bffff,developed,0.785,50
8929aeba10fffff,grassland,0.466,30
8929aeba117ffff,grassland,0.787,30
8929aeba11bffff,grassland,0.658,30
8929aeba123ffff,grassland,0.985,30
8929aeba127ffff,grassland,0.655,30
8929aeba12bffff,grassland,0.993,30
8929aeba12fffff,grassland,0.977,30
8929aeba133ffff,grassland,0.811,30
8929aeba137ffff,grassland,0.997,30
8929aeba13bffff,grassland,0.941,30
8929aeba143ffff,developed,0.921,50
8929aeba147ffff,developed,0.58,50
8929aeba14bffff,developed,0.764,50
8929aeba14fffff,grassland,0.638,30
8929aeba153ffff,grassland,0.621,30
8929aeba157ffff,developed,0.863,50
8929aeba15bffff,developed,0.825,50
8929aeba163ffff,developed,0.859,50
8929aeba167ffff,developed,0.537,50
8929aeba16bffff,developed,0.716,50
8929aeba16fffff,grassland,0.688,30
8929aeba173ffff,developed,0.526,50
8929aeba177ffff,developed,0.506,50
8929aeba17bffff,grassland,0.967,30
8929aeba183ffff,grassland,0.737,30
8929aeba187ffff,grassland,0.508,30
8929aeba18fffff,grassland,0.779,30
8929aeba193ffff,grassland,0.961,30
8929aeba197ffff,grassland,1.0,30
8929aeba1a3ffff,developed,0.484,50
8929aeba1a7ffff,grassland,0.759,30
8929aeba1abffff,developed,0.591,50
8929aeba1afffff,developed,0.737,50
8929aeba1b3ffff,grassland,0.748,30
8929aeba1b7ffff,grassland,0.86,30
8929aeba1bbffff,developed,0.345,50
8929aeba1cbffff,grassland,1.0,30
8929aeba1dbffff,grassland,1.0,30
8929aeba203ffff,grassland,0.979,30
8929aeba207ffff,grassland,0.999,30
8929aeba20bffff,grassland,1.0,30
8929aeba20fffff,grassland,0.994,30
8929aeba213ffff,grassland,0.997,30
8929aeba217ffff,grassland,0.939,30
8929aeba21bffff,grassland,1.0,30
8929aeba223ffff,grassland,0.632,30
8929aeba227ffff,grassland,0.847,30
8929aeba22bffff,grassland,0.967,30
8929aeba22fffff,grassland,0.835,30
8929aeba233ffff,grassland,0.924,30
8929aeba237ffff,grassland,0.9,30
8929aeba23bffff,grassland,0.954,30
8929aeba263ffff,grassland,0.993,30
8929aeba267ffff,grassland,0.981,30
8929aeba26fffff,grassland,0.943,30
8929aeba273ffff,grassland,0.961,30
8929aeba277ffff,grassland,1.0,30
8929aeba283ffff,grassland,0.885,30
8929aeba287ffff,grassland,0.998,30
8929aeba28bffff,grassland,0.991,30
8929aeba28fffff,grassland,0.823,30
8929aeba297ffff,grassland,1.0,30
8929aeba29bffff,grassland,0.92,30
8929aeba2a3ffff,grassland,0.975,30
8929aeba2a7ffff,grassland,1.0,30
8929aeba2abffff,grassland,1.0,30
8929aeba2afffff,grassland,0.967,30
8929aeba2b3ffff,grassland,0.992,30
8929aeba2b7ffff,grassland,0.999,30
8929aeba2bbffff,grassland,0.995,30
8929aeba2c7ffff,grassland,1.0,30
8929aeba2d7ffff,grassland,1.0,30
8929aeba303ffff,woodland,0.96,10
8929aeba307ffff,woodland,0.497,10
8929aeba30bffff,woodland,0.724,10
8929aeba30fffff,grassland,0.704,30
8929aeba313ffff,grassland,0.603,30
8929aeba317ffff,grassland,0.594,30
8929aeba31bffff,woodland,0.709,10
8929aeba323ffff,grassland,0.781,30
8929aeba327ffff,grassland,0.699,30
8929aeba32bffff,grassland,0.654,30
8929aeba32fffff,grassland,0.811,30
8929aeba333ffff,grassland,0.852,30
8929aeba337ffff,grassland,0.9,30
8929aeba33bffff,grassland,0.912,30
8929aeba343ffff,woodland,0.688,10
8929aeba347ffff,woodland,0.862,10
8929aeba34bffff,woodland,0.615,10
8929aeba34fffff,grassland,0.549,30
8929aeba353ffff,woodland,0.565,10
8929aeba357ffff,woodland,0.84,10
8929aeba35bffff,woodland,0.58,10
8929aeba363ffff,grassland,0.709,30
8929aeba36bffff,grassland,0.613,30
8929aeba36fffff,grassland,0.864,30
8929aeba373ffff,grassland,0.643,30
8929aeba377ffff,grassland,0.636,30
8929aeba37bffff,woodland,0.493,10
8929aeba383ffff,grassland,0.339,30
8929aeba387ffff,developed,0.367,50
8929aeba38bffff,grassland,0.85,30
8929aeba38fffff,grassland,0.5,30
8929aeba393ffff,grassland,0.389,30
8929aeba397ffff,developed,0.573,50
8929aeba39bffff,grassland,0.337,30
8929aeba3a3ffff,grassland,0.472,30
8929aeba3a7ffff,grassland,0.522,30
8929aeba3abffff,grassland,0.814,30
8929aeba3afffff,grassland,0.72,30
8929aeba3b3ffff,developed,0.472,50
8929aeba3b7ffff,grassland,0.68,30
8929aeba3bbffff,grassland,0.531,30
8929aeba3c3ffff,grassland,0.933,30
8929aeba3c7ffff,grassland,0.937,30
8929aeba3cbffff,grassland,0.96,30
8929aeba3cfffff,grassland,0.742,30
8929aeba3d3ffff,grassland,0.996,30
8929aeba3d7ffff,grassland,0.999,30
8929aeba3dbffff,grassland,0.996,30
8929aeba42fffff,grassland,1.0,30
8929aeba467ffff,grassland,0.995,30
8929aeba46bffff,grassland,0.861,30
8929aeba46fffff,grassland,0.999,30
8929aeba507ffff,grassland,1.0,30
8929aeba523ffff,grassland,1.0,30
8929aeba527ffff,grassland,1.0,30
8929aeba52bffff,grassland,0.999,30
8929aeba52fffff,grassland,1.0,30
8929aeba533ffff,grassland,1.0,30
8929aeba537ffff,grassland,1.0,30
8929aeba53bffff,grassland,1.0,30
8929aeba54bffff,grassland,1.0,30
8929aeba55bffff,grassland,0.997,30
8929aeba5a7ffff,grassland,1.0,30
8929aeba5abffff,grassland,0.99,30
8929aeba5afffff,grassland,1.0,30
8929aeba883ffff,grassland,0.411,30
8929aeba887ffff,grassland,0.809,30
8929aeba88bffff,grassland,0.4,30
8929aeba893ffff,grassland,1.0,30
8929aeba897ffff,grassland,0.961,30
8929aeba89bffff,grassland,0.767,30
8929aeba8b3ffff,grassland,0.868,30
8929aeba8b7ffff,grassland,0.821,30
8929aeba8c3ffff,grassland,0.733,30
8929aeba8cbffff,grassland,0.986,30
8929aeba8d3ffff,grassland,0.782,30
8929aeba8d7ffff,grassland,0.924,30
8929aeba8dbffff,woodland,0.528,10
8929aeba983ffff,grassland,1.0,30
8929aeba993ffff,grassland,1.0,30
8929aeba997ffff,grassland,0.98,30
8929aeba99bffff,grassland,0.831,30
8929aeba9d3ffff,grassland,0.465,30
8929aeba9d7ffff,grassland,0.885,30
8929aebac03ffff,grassland,0.889,30
8929aebac07ffff,grassland,1.0,30
8929aebac0bffff,grassland,0.969,30
8929aebac0fffff,grassland,0.999,30
8929aebac13ffff,grassland,0.528,30
8929aebac17ffff,grassland,0.727,30
8929aebac1bffff,grassland,0.439,30
8929aebac23ffff,grassland,0.967,30
8929aebac27ffff,grassland,1.0,30
8929aebac2bffff,grassland,1.0,30
8929aebac2fffff,grassland,0.996,30
8929aebac33ffff,grassland,0.947,30
8929aebac37ffff,grassland,0.443,30
8929aebac3bffff,grassland,1.0,30
8929aebac43ffff,grassland,0.586,30
8929aebac47ffff,grassland,0.999,30
8929aebac4bffff,grassland,0.997,30
8929aebac4fffff,grassland,1.0,30
8929aebac53ffff,bare ground,0.48,60
8929aebac57ffff,grassland,0.704,30
8929aebac5bffff,bare ground,0.625,60
8929aebac63ffff,grassland,1.0,30
8929aebac67ffff,grassland,1.0,30
8929aebac6bffff,grassland,0.998,30
8929aebac6fffff,grassland,0.981,30
8929aebac73ffff,grassland,1.0,30
8929aebac77ffff,grassland,1.0,30
8929aebac7bffff,grassland,1.0,30
8929aebac83ffff,developed,0.723,50
8929aebac87ffff,developed,0.948,50
8929aebac8bffff,grassland,0.792,30
8929aebac8fffff,developed,0.587,50
8929aebac93ffff,grassland,0.49,30
8929aebac97ffff,developed,0.938,50
8929aebac9bffff,grassland,0.407,30
8929aebaca3ffff,grassland,0.848,30
8929aebaca7ffff,grassland,0.661,30
8929aebacabffff,grassland,0.664,30
8929aebacafffff,grassland,0.995,30
8929aebacb3ffff,developed,0.873,50
8929aebacb7ffff,grassland,0.537,30
8929aebacbbffff,developed,0.898,50
8929aebacc3ffff,grassland,0.998,30
8929aebacc7ffff,grassland,0.538,30
8929aebaccbffff,grassland,0.906,30
8929aebaccfffff,grassland,0.706,30
8929aebacd3ffff,grassland,0.996,30
8929aebacd7ffff,developed,0.661,50
8929aebacdbffff,grassland,0.863,30
8929aebad03ffff,grassland,1.0,30
8929aebad07ffff,grassland,0.857,30
8929aebad0bffff,grassland,0.943,30
8929aebad0fffff,grassland,0.998,30
8929aebad13ffff,grassland,1.0,30
8929aebad17ffff,grassland,0.967,30
8929aebad1bffff,grassland,1.0,30
8929aebad23ffff,grassland,0.996,30
8929aebad27ffff,grassland,0.997,30
8929aebad2bffff,grassland,0.965,30
8929aebad2fffff,grassland,1.0,30
8929aebad33ffff,grassland,0.995,30
8929aebad37ffff,grassland,0.987,30
8929aebad3bffff,grassland,0.768,30
8929aebad43ffff,grassland,0.942,30
8929aebad47ffff,grassland,0.679,30
8929aebad4bffff,grassland,0.888,30
8929aebad4fffff,grassland,0.822,30
8929aebad53ffff,grassland,0.961,30
8929aebad57ffff,grassland,0.941,30
8929aebad5bffff,grassland,0.958,30
8929aebad63ffff,grassland,0.963,30
8929aebad67ffff,grassland,0.831,30
8929aebad6bffff,grassland,0.754,30
8929aebad6fffff,grassland,0.839,30
8929aebad73ffff,grassland,0.841,30
8929aebad77ffff,grassland,0.912,30
8929aebad7bffff,grassland,0.877,30
8929aebad83ffff,grassland,0.999,30
8929aebad87ffff,grassland,0.998,30
8929aebad8bffff,grassland,1.0,30
8929aebad8fffff,grassland,0.996,30
8929aebad93ffff,grassland,0.939,30
8929aebad97ffff,grassland,0.999,30
8929aebad9bffff,grassland,0.97,30
8929aebada3ffff,grassland,0.99,30
8929aebada7ffff,grassland,0.828,30
8929aebadabffff,grassland,0.969,30
8929aebadafffff,grassland,0.97,30
8929aebadb3ffff,grassland,0.985,30
8929aebadb7ffff,grassland,0.958,30
8929aebadbbffff,grassland,1.0,30
8929aebadc3ffff,grassland,0.959,30
8929aebadc7ffff,grassland,1.0,30
8929aebadcbffff,grassland,0.995,30
8929aebadcfffff,grassland,0.98,30
8929aebadd3ffff,grassland,0.919,30
8929aebadd7ffff,grassland,0.999,30
8929aebaddbffff,grassland,0.981,30
8929aebae03ffff,grassland,0.99,30
8929aebae07ffff,woodland,0.472,10
8929aebae0bffff,grassland,0.998,30
8929aebae0fffff,grassland,0.817,30
8929aebae13ffff,grassland,0.961,30
8929aebae17ffff,grassland,0.955,30
8929aebae1bffff,grassland,0.844,30
8929aebae23ffff,grassland,0.559,30
8929aebae33ffff,developed,0.335,50
8929aebae37ffff,grassland,0.576,30
8929aebae3bffff,grassland,0.778,30
8929aebae47ffff,grassland,0.817,30
8929aebae53ffff,grassland,0.707,30
8929aebae57ffff,grassland,0.817,30
8929aebae73ffff,grassland,0.922,30
8929aebae83ffff,grassland,0.997,30
8929aebae87ffff,grassland,0.998,30
8929aebae8bffff,grassland,0.949,30
8929aebae8fffff,grassland,1.0,30
8929aebae93ffff,grassland,0.987,30
8929aebae97ffff,grassland,0.976,30
8929aebae9bffff,grassland,0.907,30
8929aebaea3ffff,grassland,0.996,30
8929aebaea7ffff,grassland,0.909,30
8929aebaeabffff,grassland,0.77,30
8929aebaeafffff,developed,0.465,50
8929aebaeb3ffff,grassland,1.0,30
8929aebaeb7ffff,grassland,0.996,30
8929aebaebbffff,grassland,1.0,30
8929aebaec3ffff,grassland,0.977,30
8929aebaec7ffff,grassland,0.947,30
8929aebaecbffff,grassland,0.839,30
8929aebaecfffff,grassland,0.96,30
8929aebaed3ffff,grassland,0.671,30
8929aebaed7ffff,grassland,0.987,30
8929aebaedbffff,grassland,0.732,30
8929aebb123ffff,grassland,1.0,30
8929aebb127ffff,grassland,0.999,30
8929aebb12bffff,grassland,0.993,30
8929aebb12fffff,grassland,1.0,30
8929aebb14fffff,grassland,1.0,30
8929aebb163ffff,grassland,1.0,30
8929aebb167ffff,grassland,1.0,30
8929aebb16bffff,grassland,1.0,30
8929aebb16fffff,grassland,0.999,30
8929aebb173ffff,grassland,0.995,30
8929aebb177ffff,grassland,1.0,30
8929aebb17bffff,grassland,1.0,30
8929aebb3a7ffff,grassland,0.906,30
8929aebb3b7ffff,grassland,0.998,30
